Date,Last,Open,Max,Min,Vol_M,Var_%
2014-01-23,10241.2,10254.1,10350.9,10215.8,327.84,-0.37
2014-01-22,10279.7,10399.5,10440.5,10241.5,295.36,-0.75
2014-01-21,10357.4,10469.8,10510.5,10344.2,239.28,-0.92
2014-01-20,10454.1,10440.0,10485.9,10403.5,183.41,-0.11
2014-01-17,10465.7,10453.7,10501.8,10393.5,288.5,0.1
2014-01-16,10455.5,10532.2,10552.7,10441.4,331.15,-0.66
2014-01-15,10525.0,10380.8,10529.8,10368.4,381.46,1.38
2014-01-14,10382.0,10274.1,10382.0,10223.1,343.75,0.16
2014-01-13,10365.5,10336.3,10396.0,10298.3,347.56,0.73
2014-01-10,10290.6,10293.6,10361.8,10248.8,283.44,0.55
2014-01-09,10234.2,10255.7,10383.0,10186.3,389.29,-0.19
2014-01-08,10253.6,10190.4,10282.0,10117.2,479.86,0.74
2014-01-07,10178.7,9912.5,10188.5,9881.9,514.2,2.93
2014-01-06,9888.5,9768.4,9928.7,9766.4,188.62,0.92
2014-01-03,9798.0,9765.0,9830.1,9722.5,209.22,0.39
2014-01-02,9760.3,9923.6,9952.0,9758.4,304.38,-1.58
2013-12-31,9916.7,9910.5,9923.3,9881.7,79.59,0.15
2013-12-30,9901.9,9919.5,9949.8,9864.8,188.24,0.02
2013-12-27,9900.1,9839.7,9900.1,9826.3,180.13,0.82
2013-12-24,9819.5,9767.3,9826.4,9756.3,85.83,0.63
2013-12-23,9758.4,9696.1,9758.4,9650.5,185.89,0.71
2013-12-20,9689.9,9681.8,9721.9,9623.4,396.9,0.26
2013-12-19,9664.3,9537.0,9664.3,9535.8,274.06,2.34
2013-12-18,9443.6,9398.2,9456.7,9348.3,190.49,1.07
2013-12-17,9343.4,9395.0,9425.3,9343.4,156.69,-0.91
2013-12-16,9429.5,9270.3,9463.8,9264.7,204.9,1.69
2013-12-13,9272.7,9262.4,9361.2,9242.9,160.21,0.01
2013-12-12,9272.1,9340.5,9370.5,9245.3,183.49,-0.93
2013-12-11,9358.7,9453.3,9493.1,9355.1,206.93,-0.84
2013-12-10,9438.3,9469.9,9556.1,9418.5,151.93,-0.52
2013-12-09,9487.4,9414.4,9499.0,9389.9,225.52,0.92
2013-12-06,9400.5,9406.2,9418.9,9232.1,247.01,0.09
2013-12-05,9392.1,9528.1,9583.0,9384.7,242.68,-1.56
2013-12-04,9540.5,9616.6,9654.1,9496.6,189.02,-0.67
2013-12-03,9605.0,9743.9,9743.9,9605.0,275.22,-1.44
2013-12-02,9745.5,9838.2,9852.7,9715.6,170.2,-0.94
2013-11-29,9837.6,9876.0,9923.3,9824.6,179.88,-0.23
2013-11-28,9859.8,9823.1,9892.9,9814.2,155.23,0.52
2013-11-27,9808.4,9750.2,9828.1,9706.5,173.65,0.97
2013-11-26,9714.6,9692.2,9743.2,9659.8,263.27,0.26
2013-11-25,9689.1,9724.5,9753.9,9656.5,171.69,0.12
2013-11-22,9677.4,9622.7,9701.8,9588.0,183.66,0.81
2013-11-21,9599.3,9502.8,9614.5,9467.0,161.72,0.42
2013-11-20,9559.5,9615.0,9636.1,9507.0,228.66,-0.73
2013-11-19,9629.8,9750.1,9751.7,9626.2,180.78,-1.57
2013-11-18,9783.1,9679.6,9853.6,9640.7,200.88,0.9
2013-11-15,9695.9,9716.9,9749.3,9650.4,185.95,-0.13
2013-11-14,9708.7,9769.1,9784.8,9610.4,309.21,0.35
2013-11-13,9675.2,9674.7,9740.8,9615.2,199.52,-0.33
2013-11-12,9707.6,9780.1,9824.1,9684.1,181.54,-0.84
2013-11-11,9789.5,9757.2,9819.6,9670.0,123.21,0.43
2013-11-08,9747.2,9684.9,9778.6,9613.6,271.39,0.07
2013-11-07,9740.4,9835.7,10025.9,9712.6,359.24,-0.98
2013-11-06,9837.1,9804.2,9887.4,9781.2,178.25,0.42
2013-11-05,9795.7,9916.0,9923.9,9731.9,222.79,-0.79
2013-11-04,9873.8,9873.9,9917.3,9827.3,162.71,0.36
2013-11-01,9838.3,9906.6,9929.1,9816.5,142.5,-0.7
2013-10-31,9907.9,9754.8,9909.9,9739.3,258.12,1.32
2013-10-30,9778.7,9862.9,9980.2,9744.1,240.98,-0.86
2013-10-29,9863.9,9699.7,9873.0,9665.6,256.18,1.31
2013-10-28,9736.2,9840.0,9864.0,9675.0,232.99,-0.81
2013-10-25,9815.5,9856.0,9887.5,9772.3,240.61,-1.01
2013-10-24,9915.4,9808.0,9915.4,9808.0,224.52,0.89
2013-10-23,9828.3,9960.3,9965.1,9792.3,300.67,-1.84
2013-10-22,10012.9,10022.3,10054.9,9992.9,207.25,-0.25
2013-10-21,10037.8,10019.6,10063.9,9966.0,226.98,0.36
2013-10-18,10001.8,9946.6,10002.6,9915.5,234.13,0.84
2013-10-17,9918.0,9854.9,9918.4,9817.1,231.68,0.39
2013-10-16,9879.0,9733.1,9890.7,9724.0,269.12,0.75
2013-10-15,9805.3,9733.6,9805.3,9699.2,250.63,1.13
2013-10-14,9696.0,9631.7,9701.0,9615.3,161.74,0.28
2013-10-11,9668.5,9707.3,9707.3,9624.4,204.91,0.08
2013-10-10,9660.5,9499.5,9695.1,9485.7,313.98,2.35
2013-10-09,9439.0,9302.4,9470.8,9295.6,215.02,1.29
2013-10-08,9318.9,9388.2,9410.8,9311.3,226.7,-0.67
2013-10-07,9381.9,9380.4,9389.2,9321.6,165.53,-0.41
2013-10-04,9420.9,9289.0,9432.7,9267.6,220.14,1.35
2013-10-03,9295.7,9367.6,9383.4,9260.4,162.51,-0.58
2013-10-02,9350.0,9315.7,9378.2,9272.9,196.88,0.09
2013-10-01,9341.5,9177.6,9346.9,9173.4,216.83,1.69
2013-09-30,9186.1,9073.2,9199.7,9036.9,204.35,-0.46
2013-09-27,9228.4,9283.1,9299.1,9191.6,237.7,-0.47
2013-09-26,9272.4,9253.6,9285.9,9176.4,238.81,0.32
2013-09-25,9242.9,9154.7,9249.5,9120.1,205.47,0.82
2013-09-24,9167.6,9109.7,9171.7,9076.4,182.43,0.64
2013-09-23,9109.5,9163.8,9187.8,9057.5,186.87,-0.68
2013-09-20,9171.8,9121.9,9171.8,9118.4,288.15,0.2
2013-09-19,9153.7,9193.1,9198.7,9096.1,297.74,1.01
2013-09-18,9062.5,9019.4,9072.4,8995.5,236.02,0.78
2013-09-17,8992.0,8992.5,9005.5,8911.7,177.12,-0.08
2013-09-16,8999.5,9017.5,9056.3,8960.3,197.76,0.65
2013-09-13,8941.6,8901.1,8951.6,8863.7,188.25,0.19
2013-09-12,8924.2,8878.2,8951.4,8861.6,261.21,0.55
2013-09-11,8875.2,8789.5,8882.6,8761.4,255.35,0.84
2013-09-10,8801.6,8698.1,8813.9,8678.3,273.34,1.96
2013-09-09,8632.5,8628.9,8645.2,8568.7,152.84,-0.26
2013-09-06,8655.0,8534.3,8678.8,8524.0,219.66,1.23
2013-09-05,8550.0,8512.8,8564.1,8473.0,213.56,0.7
2013-09-04,8490.3,8473.3,8517.9,8358.6,159.26,0.53
2013-09-03,8445.2,8438.5,8513.6,8331.1,142.58,0.19
2013-09-02,8429.6,8370.2,8476.2,8369.8,155.57,1.68
2013-08-30,8290.5,8406.2,8424.3,8290.5,172.0,-1.68
2013-08-29,8432.1,8433.7,8458.1,8354.0,142.64,0.4
2013-08-28,8398.1,8367.6,8421.9,8275.9,192.42,0.05
2013-08-27,8394.0,8596.5,8643.3,8378.5,208.05,-2.96
2013-08-26,8649.9,8669.6,8717.0,8590.4,81.29,-0.42
2013-08-23,8686.8,8655.4,8712.4,8575.0,128.81,0.66
2013-08-22,8629.7,8485.2,8671.1,8476.2,171.81,1.98
2013-08-21,8461.8,8526.3,8558.0,8427.0,120.91,-0.48
2013-08-20,8502.4,8613.2,8613.2,8422.6,214.21,-1.79
2013-08-19,8657.1,8807.8,8818.8,8641.1,170.39,-1.86
2013-08-16,8821.3,8739.3,8828.1,8710.4,206.85,0.96
2013-08-15,8737.6,8777.1,8796.7,8633.9,138.97,-0.59
2013-08-14,8789.3,8763.4,8789.3,8706.8,143.33,0.35
2013-08-13,8758.5,8737.6,8778.8,8695.5,136.74,0.47
2013-08-12,8717.7,8733.5,8770.2,8692.8,156.53,-0.2
2013-08-09,8735.5,8685.3,8765.7,8628.2,204.53,0.73
2013-08-08,8671.8,8587.5,8675.5,8581.1,195.76,1.14
2013-08-07,8574.1,8508.1,8577.7,8448.0,158.51,0.52
2013-08-06,8529.5,8567.2,8613.1,8469.9,151.41,-0.37
2013-08-05,8560.8,8585.1,8617.3,8549.6,128.49,-0.15
2013-08-02,8574.0,8564.8,8578.3,8489.5,158.46,0.4
2013-08-01,8540.2,8466.3,8543.4,8431.7,194.88,1.27
2013-07-31,8433.4,8440.7,8480.1,8375.9,191.52,-0.27
2013-07-30,8456.5,8402.5,8467.4,8363.3,185.39,0.96
2013-07-29,8376.1,8374.6,8411.8,8349.1,168.77,0.27
2013-07-26,8353.6,8307.8,8395.9,8303.2,230.06,0.86
2013-07-25,8282.1,8198.5,8287.3,8152.3,229.58,1.09
2013-07-24,8192.5,8120.2,8199.1,8095.2,253.08,1.47
2013-07-23,8073.7,8014.9,8138.0,8011.9,205.39,1.35
2013-07-22,7966.0,7954.9,8016.9,7917.1,140.79,0.29
2013-07-19,7943.2,7938.6,7978.9,7887.5,156.18,-0.18
2013-07-18,7957.3,7789.6,7964.7,7781.5,192.54,1.85
2013-07-17,7812.7,7814.0,7858.1,7702.7,176.35,0.19
2013-07-16,7798.2,7868.0,7891.6,7736.6,189.29,-0.72
2013-07-15,7855.1,7832.4,7918.9,7782.6,156.7,0.13
2013-07-12,7844.7,8034.9,8036.5,7800.8,221.68,-2.32
2013-07-11,8030.7,8083.2,8086.6,7980.5,175.15,0.45
2013-07-10,7995.0,7975.6,8014.5,7896.0,165.1,-0.25
2013-07-09,8014.8,8058.1,8111.5,7965.8,188.74,-0.03
2013-07-08,8017.6,7922.0,8068.1,7895.2,231.5,1.9
2013-07-05,7868.4,7994.6,8030.6,7847.0,221.46,-1.67
2013-07-04,8002.0,7802.4,8035.7,7780.8,242.19,3.07
2013-07-03,7763.8,7763.3,7770.6,7612.8,276.48,-1.56
2013-07-02,7886.6,7934.5,7934.5,7855.6,247.29,-0.26
2013-07-01,7907.1,7817.0,7946.1,7745.5,217.1,1.86
2013-06-28,7762.7,7872.5,7936.9,7724.4,235.24,-1.04
2013-06-27,7844.4,7826.7,7879.6,7709.9,247.0,0.27
2013-06-26,7823.0,7636.6,7848.0,7588.7,283.59,2.83
2013-06-25,7607.7,7646.0,7674.6,7581.3,251.34,0.72
2013-06-24,7553.2,7682.1,7734.8,7508.4,273.35,-1.91
2013-06-21,7700.2,7859.7,7877.0,7700.1,448.85,-1.56
2013-06-20,7822.1,7973.5,8014.0,7786.9,320.73,-3.41
2013-06-19,8098.3,8178.7,8182.1,8079.1,186.34,-1.0
2013-06-18,8180.2,8134.4,8211.0,8099.3,207.78,0.54
2013-06-17,8136.3,8132.7,8194.1,8072.4,221.82,0.81
2013-06-14,8070.9,8101.8,8140.6,8053.0,243.71,-0.01
2013-06-13,8071.7,8039.5,8098.1,7958.6,291.66,-0.64
2013-06-12,8123.8,8068.0,8245.3,8054.5,276.16,0.43
2013-06-11,8089.3,8179.6,8182.5,7980.1,392.86,-1.68
2013-06-10,8227.4,8270.8,8321.7,8184.6,276.42,-0.47
2013-06-07,8266.6,8229.2,8308.7,8165.1,297.87,0.61
2013-06-06,8216.7,8308.6,8418.3,8216.7,278.27,-0.89
2013-06-05,8290.7,8308.4,8430.0,8283.3,261.98,-0.86
2013-06-04,8363.0,8341.4,8418.4,8337.5,204.15,0.95
2013-06-03,8284.4,8266.6,8368.6,8191.9,231.56,-0.44
2013-05-31,8320.6,8441.4,8441.4,8304.6,306.74,-1.34
2013-05-30,8433.5,8404.4,8487.1,8395.2,237.14,-0.1
2013-05-29,8441.7,8466.2,8495.8,8424.2,271.57,-0.82
2013-05-28,8511.3,8408.5,8583.6,8398.2,298.98,1.77
2013-05-27,8363.6,8301.4,8363.6,8297.8,101.41,1.2
2013-05-24,8264.6,8388.8,8394.6,8216.5,189.94,-0.95
2013-05-23,8343.6,8267.7,8356.6,8243.5,282.41,-1.4
2013-05-22,8462.4,8469.5,8505.5,8381.2,246.35,-0.02
2013-05-21,8464.5,8500.2,8538.0,8398.2,216.78,-0.6
2013-05-20,8515.2,8585.4,8613.8,8445.4,192.35,-0.78
2013-05-17,8582.4,8528.1,8590.0,8518.4,333.37,0.47
2013-05-16,8542.3,8569.9,8589.7,8521.9,175.16,-0.47
2013-05-15,8582.5,8464.7,8595.6,8438.6,260.69,1.27
2013-05-14,8474.6,8481.2,8489.8,8366.7,259.97,0.2
2013-05-13,8457.8,8554.2,8574.6,8405.0,227.58,-1.01
2013-05-10,8544.5,8583.0,8669.2,8511.7,278.4,-0.33
2013-05-09,8572.7,8597.8,8608.0,8536.4,240.24,-0.28
2013-05-08,8597.0,8544.0,8614.5,8500.0,263.52,0.62
2013-05-07,8544.0,8541.9,8589.4,8500.1,245.78,0.47
2013-05-06,8503.8,8551.2,8553.8,8472.6,111.25,-0.48
2013-05-03,8544.8,8445.7,8566.1,8410.3,250.0,1.65
2013-05-02,8406.4,8393.9,8563.5,8286.6,297.68,-0.15
2013-04-30,8419.0,8488.8,8524.2,8397.8,263.76,-0.38
2013-04-29,8450.9,8324.7,8463.9,8324.7,305.49,1.85
2013-04-26,8297.0,8323.4,8329.7,8251.5,251.95,-0.81
2013-04-25,8365.1,8360.0,8388.8,8270.2,251.46,-0.29
2013-04-24,8389.3,8300.2,8412.4,8287.5,329.23,1.21
2013-04-23,8289.3,8046.4,8310.2,8031.5,372.07,3.26
2013-04-22,8027.7,7983.8,8058.3,7927.6,184.18,1.42
2013-04-19,7915.5,7888.0,7955.8,7851.1,290.49,1.32
2013-04-18,7812.5,7843.5,7923.9,7764.2,245.64,0.12
2013-04-17,7803.0,7984.7,7992.4,7743.6,308.07,-1.83
2013-04-16,7948.7,7976.8,8033.7,7934.5,208.22,-0.82
2013-04-15,8014.1,8051.7,8093.7,7941.4,233.26,-0.33
2013-04-12,8040.4,8084.9,8103.4,8011.0,231.79,-1.46
2013-04-11,8159.5,8127.9,8178.9,8063.1,214.75,0.28
2013-04-10,8136.4,7917.6,8179.0,7910.2,425.65,3.35
2013-04-09,7872.5,7846.6,7897.3,7811.6,234.16,1.1
2013-04-08,7787.1,7809.8,7878.6,7774.4,196.78,-0.14
2013-04-05,7798.4,7880.4,7935.0,7716.1,274.02,-0.63
2013-04-04,7847.9,7966.4,8040.5,7821.7,319.34,-0.71
2013-04-03,7904.3,8015.3,8037.6,7880.2,247.91,-1.81
2013-04-02,8050.4,7917.6,8059.0,7888.1,282.0,1.65
2013-03-28,7920.0,7892.9,7972.0,7797.2,274.67,0.25
2013-03-27,7900.4,8038.0,8040.2,7822.5,478.77,-1.13
2013-03-26,7990.5,8175.1,8183.7,7968.2,358.73,-1.84
2013-03-25,8140.6,8434.6,8461.9,8100.3,363.68,-2.27
2013-03-22,8329.5,8321.8,8395.1,8258.9,238.21,-0.26
2013-03-21,8351.2,8412.6,8447.8,8260.8,284.51,-0.77
2013-03-20,8416.3,8394.3,8494.4,8327.0,244.36,1.15
2013-03-19,8321.0,8499.9,8532.4,8250.5,356.45,-2.2
2013-03-18,8507.8,8383.2,8527.6,8351.8,265.68,-1.29
2013-03-15,8619.1,8645.2,8649.9,8544.5,417.42,-0.45
2013-03-14,8657.9,8532.8,8670.4,8529.6,278.3,1.88
2013-03-13,8498.3,8502.7,8516.7,8434.9,210.77,-0.4
2013-03-12,8532.3,8529.0,8598.1,8506.7,186.35,-0.26
2013-03-11,8554.4,8605.0,8610.2,8495.6,174.8,-0.85
2013-03-08,8628.1,8444.1,8638.3,8439.8,328.12,2.85
2013-03-07,8389.1,8393.4,8454.7,8379.9,176.28,0.36
2013-03-06,8358.9,8436.2,8485.0,8356.3,188.36,-0.76
2013-03-05,8423.3,8325.4,8429.5,8313.1,255.57,2.15
2013-03-04,8246.3,8135.1,8271.7,8129.2,232.94,0.72
2013-03-01,8187.1,8220.5,8285.8,8105.2,335.83,-0.52
2013-02-28,8230.3,8185.8,8252.3,8142.8,351.22,1.15
2013-02-27,8136.7,8015.9,8136.7,7966.4,290.26,1.95
2013-02-26,7980.7,7943.2,8099.8,7911.1,407.97,-3.2
2013-02-25,8244.5,8232.7,8400.1,8135.2,329.55,0.8
2013-02-22,8179.0,8059.3,8179.0,8051.1,218.06,2.05
2013-02-21,8014.5,8117.5,8117.6,7982.0,273.81,-1.82
2013-02-20,8163.0,8235.1,8274.4,8146.9,174.83,-0.76
2013-02-19,8225.3,8090.0,8230.8,8087.0,256.62,1.44
2013-02-18,8108.9,8110.9,8145.4,8037.3,159.63,-0.51
2013-02-15,8150.2,8237.3,8251.2,8150.2,242.67,-1.18
2013-02-14,8247.4,8272.0,8328.7,8155.5,264.98,-0.71
2013-02-13,8306.2,8257.7,8343.4,8211.9,267.53,0.87
2013-02-12,8234.7,8069.0,8240.8,8045.1,243.71,1.93
2013-02-11,8078.6,8181.5,8181.5,8056.0,176.15,-1.18
2013-02-08,8174.9,8025.4,8183.3,8008.7,231.59,2.0
2013-02-07,8014.6,8081.5,8160.1,8005.6,267.89,-0.52
2013-02-06,8056.2,8115.4,8161.0,8013.0,323.69,-0.46
2013-02-05,8093.6,7901.5,8126.8,7895.5,340.04,2.2
2013-02-04,7919.6,8225.0,8227.7,7916.8,395.05,-3.77
2013-02-01,8229.7,8233.4,8301.3,8159.5,598.1,-1.59
2013-01-31,8362.3,8542.5,8543.7,8362.3,306.58,-2.45
2013-01-30,8571.9,8647.1,8689.2,8556.1,187.32,-0.82
2013-01-29,8643.0,8674.4,8690.9,8606.8,179.38,-0.34
2013-01-28,8672.5,8755.9,8755.9,8672.5,170.36,-0.6
2013-01-25,8724.6,8642.6,8734.1,8616.3,180.05,0.68
2013-01-24,8665.6,8597.2,8673.0,8576.4,199.09,0.61
2013-01-23,8613.3,8637.9,8650.4,8585.5,229.7,-0.22
2013-01-22,8632.1,8655.0,8675.4,8588.5,223.75,-0.39
2013-01-21,8665.9,8628.3,8665.9,8608.9,194.48,0.72
2013-01-18,8604.0,8662.3,8679.8,8600.7,305.7,-0.29
2013-01-17,8628.9,8568.4,8664.9,8565.9,234.68,0.56
2013-01-16,8581.1,8588.9,8604.0,8525.5,291.65,-0.23
2013-01-15,8601.0,8549.6,8607.5,8520.6,271.88,-0.36
2013-01-14,8632.1,8699.2,8721.1,8601.3,250.46,-0.38
2013-01-11,8664.7,8638.0,8677.4,8580.0,252.44,0.53
2013-01-10,8618.9,8607.3,8649.3,8548.4,493.39,0.15
2013-01-09,8606.4,8491.8,8614.2,8485.4,445.02,1.81
2013-01-08,8453.0,8388.2,8493.5,8374.7,335.52,0.4
2013-01-07,8419.0,8434.3,8485.6,8406.3,289.12,-0.2
2013-01-04,8435.8,8411.7,8447.0,8386.7,230.12,0.39
2013-01-03,8403.4,8375.0,8422.6,8334.3,182.28,-0.52
2013-01-02,8447.6,8337.9,8447.6,8286.7,280.53,3.43
2012-12-31,8167.5,8111.9,8167.5,8041.7,105.48,0.45
2012-12-28,8131.0,8276.6,8308.7,8103.9,253.63,-1.81
2012-12-27,8280.9,8236.5,8345.4,8231.2,203.33,-0.22
2012-12-24,8299.5,8261.6,8304.3,8256.0,82.7,0.1
2012-12-21,8291.0,8223.5,8291.0,8203.8,620.09,0.32
2012-12-20,8264.2,8226.7,8297.9,8216.8,437.33,0.0
2012-12-19,8264.2,8192.3,8322.0,8185.4,436.32,1.17
2012-12-18,8168.8,8068.6,8171.6,8062.9,295.58,1.6
2012-12-17,8040.3,8017.8,8049.3,7975.0,183.12,0.2
2012-12-14,8024.1,8025.9,8045.3,8003.6,176.92,0.09
2012-12-13,8017.1,8005.9,8037.0,7977.3,198.05,0.38
2012-12-12,7986.8,7935.1,7988.3,7927.3,229.13,0.83
2012-12-11,7920.9,7813.6,7927.0,7806.2,251.45,1.49
2012-12-10,7804.4,7796.1,7804.4,7670.8,251.31,-0.56
2012-12-07,7848.5,7915.7,7942.6,7813.1,325.54,-0.79
2012-12-06,7910.8,7905.8,7947.8,7841.8,241.41,0.35
2012-12-05,7883.2,7948.5,7976.7,7844.7,210.38,-0.24
2012-12-04,7902.4,7871.9,7945.7,7870.9,135.64,0.17
2012-12-03,7889.2,7963.4,8027.8,7874.1,216.2,-0.57
2012-11-30,7934.6,7967.9,7989.6,7922.7,301.08,-0.49
2012-11-29,7973.7,7887.4,7975.5,7883.8,250.04,1.74
2012-11-28,7837.6,7839.4,7854.9,7753.7,242.36,-0.33
2012-11-27,7863.7,7936.6,7955.2,7819.7,251.03,-0.14
2012-11-26,7874.8,7882.8,7893.0,7842.6,126.45,-0.44
2012-11-23,7909.6,7887.2,7915.6,7825.1,142.36,0.43
2012-11-22,7875.6,7828.5,7894.4,7809.0,137.98,0.9
2012-11-21,7805.4,7751.8,7825.4,7716.8,129.04,0.34
2012-11-20,7778.7,7722.4,7787.2,7695.5,122.78,0.19
2012-11-19,7763.8,7661.8,7775.1,7601.7,180.51,2.31
2012-11-16,7588.2,7694.0,7725.0,7588.2,207.28,-1.39
2012-11-15,7695.5,7615.4,7744.3,7610.4,135.77,0.29
2012-11-14,7673.0,7695.6,7756.5,7642.8,215.13,-0.27
2012-11-13,7693.4,7521.9,7715.5,7490.6,179.05,1.66
2012-11-12,7567.8,7632.1,7633.3,7548.1,112.77,-0.9
2012-11-09,7636.6,7613.3,7674.0,7496.0,158.79,0.16
2012-11-08,7624.1,7696.4,7718.0,7606.4,134.22,-0.48
2012-11-07,7660.7,7899.7,7918.6,7638.5,190.26,-2.26
2012-11-06,7837.6,7812.3,7868.3,7800.9,112.43,0.24
2012-11-05,7818.6,7891.6,7894.7,7793.3,108.85,-1.89
2012-11-02,7968.9,7905.4,7995.9,7834.6,119.3,1.05
2012-11-01,7886.4,7807.1,7928.8,7790.3,90.29,0.55
2012-10-31,7842.9,7831.4,7939.9,7830.9,164.28,0.11
2012-10-30,7833.9,7763.6,7844.0,7755.9,93.86,1.36
2012-10-29,7728.6,7749.4,7779.7,7684.5,122.89,-0.6
2012-10-26,7775.6,7708.4,7803.7,7665.6,162.98,-0.05
2012-10-25,7779.2,7780.6,7851.3,7766.3,127.76,-0.16
2012-10-24,7791.5,7773.1,7819.7,7653.2,141.52,0.57
2012-10-23,7747.7,7863.9,7886.6,7699.8,153.87,-1.64
2012-10-22,7877.1,7911.2,7955.7,7841.5,139.77,-0.46
2012-10-19,7913.4,8053.8,8070.6,7880.9,197.26,-2.31
2012-10-18,8100.3,8143.8,8156.6,8035.5,189.46,-0.34
2012-10-17,8128.2,8005.8,8131.9,7987.0,279.96,2.37
2012-10-16,7940.2,7747.0,7941.8,7741.6,218.38,3.41
2012-10-15,7678.5,7653.9,7723.4,7624.7,111.71,0.34
2012-10-12,7652.4,7724.0,7791.5,7652.4,112.35,-1.06
2012-10-11,7734.7,7615.4,7777.7,7565.5,148.86,0.87
2012-10-10,7668.0,7705.7,7765.1,7664.5,164.97,-1.0
2012-10-09,7745.4,7893.7,7901.5,7734.9,182.72,-1.85
2012-10-08,7891.0,7910.5,7913.1,7855.2,112.26,-0.8
2012-10-05,7954.4,7848.4,7972.8,7825.5,142.99,1.81
2012-10-04,7812.8,7866.1,7913.3,7784.4,125.26,-0.18
2012-10-03,7826.7,7840.7,7900.8,7802.3,186.84,-0.51
2012-10-02,7867.1,7728.0,7913.7,7710.2,141.83,1.07
2012-10-01,7784.1,7712.8,7838.5,7703.0,156.3,0.98
2012-09-28,7708.5,7908.7,7939.2,7678.7,175.96,-1.71
2012-09-27,7842.3,7896.0,7914.8,7790.6,145.56,-0.15
2012-09-26,7854.4,8080.6,8082.5,7840.4,252.68,-3.92
2012-09-25,8175.0,8125.6,8197.9,8117.5,125.01,0.45
2012-09-24,8138.4,8165.9,8182.1,8082.9,107.28,-1.12
2012-09-21,8230.7,8063.5,8230.7,8035.9,340.75,2.6
2012-09-20,8022.1,8034.3,8088.0,7961.4,168.75,-0.95
2012-09-19,8098.8,8094.9,8149.4,8031.5,177.13,0.5
2012-09-18,8058.3,8085.0,8099.7,7949.1,163.76,-1.1
2012-09-17,8148.0,8087.6,8156.6,8049.6,168.23,-0.08
2012-09-14,8154.5,8101.9,8231.0,8087.5,288.95,2.75
2012-09-13,7935.9,7957.6,7968.3,7865.1,161.5,-0.7
2012-09-12,7992.1,7972.5,8076.6,7928.7,234.36,0.78
2012-09-11,7930.4,7820.1,7933.4,7730.0,168.45,0.93
2012-09-10,7857.7,7839.4,7890.8,7796.9,167.64,-0.32
2012-09-07,7882.8,7882.1,8027.0,7834.4,306.83,0.26
2012-09-06,7862.0,7536.2,7864.9,7533.0,304.45,4.91
2012-09-05,7494.0,7468.7,7562.4,7421.6,161.52,0.08
2012-09-04,7488.2,7460.6,7542.8,7444.2,173.2,0.73
2012-09-03,7434.2,7398.5,7442.1,7351.2,107.27,0.18
2012-08-31,7420.5,7173.7,7424.7,7161.4,302.46,3.13
2012-08-30,7195.0,7278.1,7304.7,7178.8,124.95,-1.52
2012-08-29,7306.0,7339.2,7365.4,7274.3,137.26,-0.37
2012-08-28,7333.5,7391.7,7404.1,7284.2,108.41,-0.88
2012-08-27,7398.9,7293.8,7398.9,7216.8,102.65,1.21
2012-08-24,7310.3,7259.8,7323.1,7183.0,107.76,0.38
2012-08-23,7282.9,7391.5,7427.0,7176.9,145.12,-0.79
2012-08-22,7340.7,7495.2,7516.0,7326.4,159.61,-2.7
2012-08-21,7544.5,7468.9,7558.4,7430.4,128.24,1.0
2012-08-20,7469.6,7557.0,7645.0,7387.4,201.82,-1.21
2012-08-17,7561.0,7463.2,7612.1,7452.5,276.57,1.94
2012-08-16,7417.3,7140.8,7419.3,7123.3,230.81,4.05
2012-08-15,7128.9,7111.3,7146.7,7066.8,71.59,0.06
2012-08-14,7124.8,7109.1,7153.1,7074.3,113.79,0.78
2012-08-13,7069.6,7036.8,7119.8,6991.9,104.72,0.31
2012-08-10,7047.7,7068.7,7079.9,6962.2,141.57,-0.88
2012-08-09,7110.2,7189.2,7235.8,7026.6,195.99,-0.56
2012-08-08,7150.2,7184.5,7232.2,7039.8,190.32,-0.84
2012-08-07,7211.1,7018.7,7218.7,7013.0,263.13,2.23
2012-08-06,7053.6,6751.8,7061.9,6738.4,227.92,4.41
2012-08-03,6755.7,6377.1,6755.7,6296.1,247.04,6.0
2012-08-02,6373.4,6690.2,6864.6,6364.8,326.8,-5.16
2012-08-01,6720.0,6715.2,6787.2,6569.2,164.43,-0.27
2012-07-31,6738.1,6804.0,6913.7,6691.1,212.51,-0.94
2012-07-30,6801.8,6625.7,6805.5,6589.2,284.31,2.78
2012-07-27,6617.6,6403.1,6617.6,6244.2,282.9,3.91
2012-07-26,6368.8,5958.2,6368.8,5955.0,352.31,6.06
2012-07-25,6004.9,5950.4,6093.1,5939.4,201.58,0.82
2012-07-24,5956.3,6252.1,6254.6,5950.8,235.09,-3.58
2012-07-23,6177.4,6157.0,6240.5,5905.3,381.2,-1.1
2012-07-20,6246.3,6623.4,6668.1,6232.6,420.76,-5.82
2012-07-19,6632.6,6625.2,6682.5,6579.5,205.9,0.63
2012-07-18,6591.2,6595.1,6607.8,6497.2,267.88,0.5
2012-07-17,6558.2,6573.2,6642.6,6529.7,202.33,0.4
2012-07-16,6532.1,6631.3,6659.2,6485.1,204.86,-1.99
2012-07-13,6664.6,6620.6,6687.5,6563.3,195.78,0.52
2012-07-12,6630.1,6749.0,6755.3,6600.8,233.86,-2.58
2012-07-11,6805.9,6693.1,6829.7,6679.0,221.0,1.17
2012-07-10,6726.9,6723.6,6812.2,6638.2,204.16,0.58
