,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,dowjones_last_5_avg,dowjones_last_3_avg,dowjones_last_1
2022,2011-10-10,11433.18,11104.56,11433.33,11104.56,144000.27,2.97,dow_jones,0.358,0.903,-0.18
2023,2011-10-07,11103.12,11123.41,11232.05,11051.13,188000.08,-0.18,dow_jones,-0.038,1.443,1.68
2024,2011-10-06,11123.33,10939.87,11132.6,10858.67,190000.04,1.68,dow_jones,-0.114,0.097,1.21
2025,2011-10-05,10939.95,10800.47,10950.89,10738.1,226000.44,1.21,dow_jones,-0.678,-1.027,1.44
2026,2011-10-04,10808.71,10651.44,10825.44,10404.49,267000.44,1.44,dow_jones,-0.7,-1.073,-2.36
2027,2011-10-03,10655.3,10912.1,10979.19,10653.34,242000.87,-2.36,dow_jones,0.278,-0.823,-2.16
2028,2011-09-30,10913.38,11152.32,11152.39,10909.52,213000.2,-2.16,dow_jones,0.78,0.34,1.3
2029,2011-09-29,11153.98,11012.79,11271.14,10965.45,191000.34,1.3,dow_jones,-0.182,0.75,-1.61
2030,2011-09-28,11010.9,11189.1,11317.08,10996.98,172000.41,-1.61,dow_jones,-0.358,1.403,1.33
2031,2011-09-27,11190.69,11045.23,11369.3,11045.23,212000.7,1.33,dow_jones,-0.61,-0.21,2.53
2032,2011-09-26,11043.86,10771.78,11057.49,10771.78,225000.62,2.53,dow_jones,-1.304,-1.883,0.35
2033,2011-09-23,10771.48,10732.77,10808.49,10638.73,223000.14,0.35,dow_jones,-1.242,-1.977,-3.51
2034,2011-09-22,10733.83,11121.89,11122.12,10597.14,306000.17,-3.51,dow_jones,-0.208,-1.12,-2.49
2035,2011-09-21,11124.84,11408.58,11447.86,11117.28,221000.86,-2.49,dow_jones,0.544,-0.07,0.07
2036,2011-09-20,11408.66,11401.47,11550.22,11373.92,157000.06,0.07,dow_jones,0.61,0.46,-0.94
2037,2011-09-19,11401.01,11506.67,11506.82,11255.25,157000.58,-0.94,dow_jones,0.924,1.197,0.66
2038,2011-09-16,11509.09,11433.71,11532.47,11407.41,425000.9,0.66,dow_jones,0.254,1.11,1.66
2039,2011-09-15,11433.18,11247.72,11433.4,11247.49,172000.08,1.66,dow_jones,-0.286,0.767,1.27
2040,2011-09-14,11246.73,11106.83,11386.78,10993.84,192000.6,1.27,dow_jones,-0.046,-0.553,0.4
2041,2011-09-13,11105.85,11054.99,11140.85,10987.18,189000.98,0.4,dow_jones,-0.306,-1.033,0.63
2042,2011-09-12,11061.12,10990.01,11062.03,10824.76,197000.16,0.63,dow_jones,-0.872,-0.42,-2.69
2043,2011-09-09,10992.13,11294.6,11294.83,10935.64,228000.16,-2.69,dow_jones,-0.54,0.177,-1.04
2044,2011-09-08,11295.81,11414.86,11477.3,11283.74,173000.04,-1.04,dow_jones,-0.24,-0.21,2.47
2045,2011-09-07,11414.86,11137.63,11414.86,11137.63,166000.32,2.47,dow_jones,-0.698,-1.377,-0.9
2046,2011-09-06,11139.3,11237.31,11237.46,10932.53,217000.42,-0.9,dow_jones,-0.066,-0.923,-2.2
2047,2011-09-02,11240.26,11492.06,11492.14,11211.35,174000.66,-2.2,dow_jones,0.616,-0.13,-1.03
2048,2011-09-01,11493.57,11613.3,11716.84,11488.46,178000.11,-1.03,dow_jones,0.52,0.967,0.46
2049,2011-08-31,11613.53,11560.48,11712.6,11528.08,229000.74,0.46,dow_jones,0.686,1.217,0.18
2050,2011-08-30,11559.95,11532.13,11630.07,11429.39,182000.09,0.18,dow_jones,1.244,0.653,2.26
2051,2011-08-29,11539.25,11286.65,11541.78,11286.58,177000.54,2.26,dow_jones,0.86,0.33,1.21
2052,2011-08-26,11284.54,11145.2,11326.43,10929.2,244000.4,1.21,dow_jones,0.304,0.917,-1.51
2053,2011-08-25,11149.82,11321.02,11406.39,11106.76,255000.05,-1.51,dow_jones,-0.13,1.533,1.29
2054,2011-08-24,11320.71,11175.78,11331.57,11113.04,227000.38,1.29,dow_jones,-0.38,0.58,2.97
2055,2011-08-23,11176.76,10854.58,11176.84,10854.43,244000.13,2.97,dow_jones,-1.108,-1.637,0.34
2056,2011-08-22,10854.65,10820.37,11020.55,10820.37,226000.72,0.34,dow_jones,-0.796,-1.737,-1.57
2057,2011-08-19,10817.65,10989.75,11086.4,10801.41,336000.37,-1.57,dow_jones,-0.256,-1.437,-3.68
2058,2011-08-18,10990.58,11406.27,11406.5,10881.6,308000.52,-3.68,dow_jones,1.27,0.423,0.04
2059,2011-08-17,11410.21,11392.01,11529.67,11322.3,171000.28,0.04,dow_jones,0.338,0.787,-0.67
2060,2011-08-16,11405.93,11480.48,11488.01,11292.63,187000.8,-0.67,dow_jones,1.268,2.327,1.9
2061,2011-08-15,11482.9,11269.85,11484.6,11269.85,188000.12,1.9,dow_jones,-0.222,0.153,1.13
2062,2011-08-12,11269.02,11143.46,11346.67,11142.18,228000.04,1.13,dow_jones,-0.34,1.103,3.95
2063,2011-08-11,11143.31,10729.85,11278.9,10729.85,393000.19,3.95,dow_jones,-1.992,-2.063,-4.62
2064,2011-08-10,10719.94,11227.92,11227.92,10662.04,396000.3,-4.62,dow_jones,-1.018,-0.343,3.98
2065,2011-08-09,11239.77,10810.91,11251.08,10588.55,431000.42,3.98,dow_jones,-2.252,-3.107,-5.55
2066,2011-08-08,10809.85,11433.93,11433.93,10779.05,479000.98,-5.55,dow_jones,-1.16,-1.173,0.54
2067,2011-08-05,11444.61,11384.29,11634.04,11126.32,406000.31,0.54,dow_jones,-1.426,-2.083,-4.31
2068,2011-08-04,11383.68,11893.79,11893.79,11365.74,300000.76,-4.31,dow_jones,-0.666,-0.677,0.25
2069,2011-08-03,11896.44,11863.89,11957.63,11678.69,198000.22,0.25,dow_jones,-1.034,-1.023,-2.19
2070,2011-08-02,11866.62,12130.22,12152.96,11857.91,207000.06,-2.19,dow_jones,-0.742,-0.463,-0.09
2071,2011-08-01,12132.49,12144.3,12320.94,11978.55,182000.82,-0.09,dow_jones,-0.864,-0.963,-0.79
2072,2011-07-29,12143.24,12239.28,12262.74,12044.21,230000.92,-0.79,dow_jones,-0.774,-0.943,-0.51
2073,2011-07-28,12240.11,12301.95,12412.48,12200.99,148000.71,-0.51,dow_jones,-0.43,-1.007,-1.59
2074,2011-07-27,12302.55,12498.65,12499.48,12275.38,182000.77,-1.59,dow_jones,-0.136,-0.59,-0.73
2075,2011-07-26,12501.3,12592.12,12618.11,12457.25,145000.14,-0.73,dow_jones,0.336,0.057,-0.7
2076,2011-07-25,12592.8,12679.72,12682.97,12509.58,128000.76,-0.7,dow_jones,0.324,0.25,-0.34
2077,2011-07-22,12681.16,12724.71,12768.31,12605.59,136000.76,-0.34,dow_jones,0.46,0.907,1.21
2078,2011-07-21,12724.41,12567.14,12794.0,12567.14,188000.41,1.21,dow_jones,0.13,0.25,-0.12
2079,2011-07-20,12571.91,12583.75,12654.37,12499.4,140000.34,-0.12,dow_jones,0.226,0.403,1.63
2080,2011-07-19,12587.42,12385.96,12636.62,12385.96,167000.55,1.63,dow_jones,-0.194,-0.287,-0.76
2081,2011-07-18,12385.16,12475.11,12475.11,12276.59,148000.95,-0.76,dow_jones,-0.282,0.087,0.34
2082,2011-07-15,12479.73,12437.8,12539.21,12374.75,215000.42,0.34,dow_jones,-0.448,-0.183,-0.44
2083,2011-07-14,12437.12,12492.67,12602.3,12398.94,140000.81,-0.44,dow_jones,-0.212,-0.437,0.36
2084,2011-07-13,12491.61,12447.33,12635.52,12447.33,139000.97,0.36,dow_jones,-0.194,-0.72,-0.47
2085,2011-07-12,12446.88,12505.46,12603.77,12423.27,162000.64,-0.47,dow_jones,-0.12,-0.317,-1.2
2086,2011-07-11,12505.76,12655.77,12655.77,12443.4,133000.25,-1.2,dow_jones,0.392,0.233,-0.49
2087,2011-07-08,12657.2,12717.9,12717.9,12541.33,131000.15,-0.49,dow_jones,0.74,0.363,0.74
2088,2011-07-07,12719.49,12628.37,12753.89,12628.37,153000.74,0.74,dow_jones,0.712,0.57,0.45
2089,2011-07-06,12626.02,12562.47,12668.03,12507.84,132000.33,0.45,dow_jones,0.864,0.837,-0.1
2090,2011-07-05,12569.87,12583.0,12642.9,12504.1,122000.99,-0.1,dow_jones,1.066,1.07,1.36
2091,2011-07-01,12582.77,12412.07,12614.56,12375.55,141000.87,1.36,dow_jones,0.602,1.02,1.25
2092,2011-06-30,12414.34,12262.1,12464.63,12262.1,179000.98,1.25,dow_jones,0.254,0.907,0.6
2093,2011-06-29,12261.42,12187.63,12311.03,12148.88,158000.72,0.6,dow_jones,0.002,0.387,1.21
2094,2011-06-28,12188.69,12042.28,12225.89,12042.28,135000.05,1.21,dow_jones,-0.058,-0.18,0.91
2095,2011-06-27,12043.56,11934.73,12113.5,11907.71,177000.92,0.91,dow_jones,-0.114,-0.703,-0.96
2096,2011-06-24,11934.58,12049.24,12082.65,11892.95,279000.66,-0.96,dow_jones,0.15,-0.08,-0.49
2097,2011-06-23,12050.0,12108.5,12108.5,11841.19,206000.76,-0.49,dow_jones,0.356,0.293,-0.66
2098,2011-06-22,12109.67,12189.63,12242.31,12082.43,125000.33,-0.66,dow_jones,0.192,0.633,0.91
2099,2011-06-21,12190.01,12081.33,12248.97,12059.46,147000.57,0.91,dow_jones,0.216,0.51,0.63
2100,2011-06-20,12080.38,12004.28,12129.54,11942.07,127000.25,0.63,dow_jones,0.092,-0.193,0.36
2101,2011-06-17,12004.36,11962.58,12109.11,11952.55,342000.01,0.36,dow_jones,-0.264,0.03,0.54
2102,2011-06-16,11961.52,11896.13,12023.39,11821.96,189000.5,0.54,dow_jones,-0.246,-0.147,-1.48
2103,2011-06-15,11897.27,12075.2,12075.2,11841.87,182000.5,-1.48,dow_jones,0.014,-0.127,1.03
2104,2011-06-14,12076.11,11951.38,12156.52,11951.38,159000.62,1.03,dow_jones,-0.224,-0.26,0.01
2105,2011-06-13,11952.97,11945.33,12066.46,11883.15,153000.37,0.01,dow_jones,-0.326,-0.323,-1.42
2106,2011-06-10,11951.91,12124.17,12124.17,11912.03,178000.31,-1.42,dow_jones,-0.2,0.097,0.63
2107,2011-06-09,12124.36,12049.47,12205.49,12038.49,149000.7,0.63,dow_jones,-0.394,-0.28,-0.18
2108,2011-06-08,12048.94,12066.5,12145.21,11981.28,156000.87,-0.18,dow_jones,-0.802,-0.483,-0.16
2109,2011-06-07,12070.81,12090.18,12214.46,12055.64,162000.61,-0.16,dow_jones,-0.564,-0.543,-0.5
2110,2011-06-06,12089.96,12151.19,12201.44,12045.76,166000.6,-0.5,dow_jones,-0.402,-1.117,-0.79
2111,2011-06-03,12151.26,12247.87,12247.87,12061.96,157000.74,-0.79,dow_jones,-0.23,-0.51,-0.34
2112,2011-06-02,12248.55,12289.61,12359.31,12171.39,156000.37,-0.34,dow_jones,-0.1,-0.293,-2.22
2113,2011-06-01,12290.14,12569.34,12569.34,12273.41,183000.02,-2.22,dow_jones,0.304,0.47,1.03
2114,2011-05-31,12569.79,12443.4,12611.68,12443.4,208000.29,1.03,dow_jones,-0.112,0.23,0.31
2115,2011-05-27,12441.58,12398.06,12519.35,12382.93,126000.03,0.31,dow_jones,-0.322,0.06,0.07
2116,2011-05-26,12402.76,12391.56,12456.08,12285.75,149000.07,0.07,dow_jones,-0.264,-0.313,0.31
2117,2011-05-25,12394.66,12355.45,12462.28,12271.9,145000.74,0.31,dow_jones,-0.196,-0.663,-0.2
2118,2011-05-24,12356.21,12381.87,12465.8,12315.42,145000.92,-0.2,dow_jones,-0.266,-0.477,-1.05
2119,2011-05-23,12381.26,12511.29,12511.29,12292.49,150000.72,-1.05,dow_jones,-0.132,0.09,-0.74
2120,2011-05-20,12512.04,12604.64,12630.11,12453.96,174000.98,-0.74,dow_jones,-0.142,0.153,0.36
2121,2011-05-19,12605.32,12561.46,12673.78,12506.67,158000.47,0.36,dow_jones,-0.11,-0.093,0.65
2122,2011-05-18,12560.18,12471.78,12595.6,12402.15,175000.12,0.65,dow_jones,-0.444,-0.573,-0.55
2123,2011-05-17,12479.58,12541.18,12591.51,12342.29,192000.83,-0.55,dow_jones,-0.214,-0.217,-0.38
2124,2011-05-16,12548.37,12594.84,12676.66,12482.07,192000.31,-0.38,dow_jones,-0.066,-0.43,-0.79
2125,2011-05-13,12595.75,12695.65,12749.08,12522.79,169000.94,-0.79,dow_jones,0.178,0.033,0.52
2126,2011-05-12,12695.92,12629.81,12746.09,12497.97,216000.5,0.52,dow_jones,-0.146,-0.02,-1.02
2127,2011-05-11,12630.03,12745.87,12748.21,12577.21,200000.68,-1.02,dow_jones,-0.074,0.463,0.6
2128,2011-05-10,12760.36,12685.13,12806.6,12665.45,156000.0,0.6,dow_jones,-0.194,-0.103,0.36
2129,2011-05-09,12684.68,12637.83,12751.35,12591.59,133000.94,0.36,dow_jones,-0.27,-0.443,0.43
2130,2011-05-06,12638.74,12580.76,12788.78,12580.76,168000.32,0.43,dow_jones,-0.282,-0.587,-1.1
2131,2011-05-05,12584.17,12723.65,12757.26,12504.85,176000.95,-1.1,dow_jones,0.052,-0.227,-0.66
2132,2011-05-04,12723.58,12806.29,12852.81,12632.46,193000.72,-0.66,dow_jones,0.336,0.117,0.0
2133,2011-05-03,12807.51,12806.38,12891.44,12700.72,191000.51,0.0,dow_jones,0.522,0.307,-0.02
2134,2011-05-02,12807.36,12810.16,12928.45,12754.53,150000.96,-0.02,dow_jones,0.484,0.567,0.37
2135,2011-04-29,12810.54,12763.39,12885.92,12711.85,378000.62,0.37,dow_jones,0.494,0.753,0.57
2136,2011-04-28,12763.31,12689.75,12807.36,12617.43,148000.76,0.57,dow_jones,0.684,0.493,0.76
2137,2011-04-27,12690.96,12592.23,12729.41,12518.55,160000.56,0.76,dow_jones,0.638,0.38,0.93
2138,2011-04-26,12595.37,12480.86,12652.17,12448.32,183000.98,0.93,dow_jones,0.224,0.577,-0.21
2139,2011-04-25,12479.88,12505.99,12547.5,12401.02,128000.66,-0.21,dow_jones,0.358,0.823,0.42
2140,2011-04-21,12505.99,12453.62,12563.89,12377.82,166000.64,0.42,dow_jones,0.298,0.303,1.52
2141,2011-04-20,12453.54,12279.17,12530.96,12279.17,203000.9,1.52,dow_jones,0.006,-0.05,0.53
2142,2011-04-19,12266.75,12201.44,12320.53,12163.29,149000.87,0.53,dow_jones,-0.29,-0.187,-1.14
2143,2011-04-18,12201.59,12339.71,12339.79,12093.89,190000.22,-1.14,dow_jones,-0.06,0.213,0.46
2144,2011-04-15,12341.83,12285.45,12402.61,12238.34,234000.71,0.46,dow_jones,-0.2,-0.257,0.12
2145,2011-04-14,12285.15,12270.24,12332.71,12137.98,140000.67,0.12,dow_jones,-0.252,-0.293,0.06
2146,2011-04-13,12270.99,12263.73,12372.94,12203.63,118000.95,0.06,dow_jones,-0.21,-0.393,-0.95
2147,2011-04-12,12263.58,12381.04,12381.04,12185.09,137000.26,-0.95,dow_jones,-0.03,-0.123,0.01
2148,2011-04-11,12381.11,12380.43,12476.93,12319.35,109000.95,0.01,dow_jones,0.006,-0.037,-0.24
2149,2011-04-08,12380.05,12409.8,12475.03,12310.46,122000.82,-0.24,dow_jones,0.146,0.027,-0.14
2150,2011-04-07,12409.49,12426.45,12471.7,12307.62,158000.59,-0.14,dow_jones,0.124,0.137,0.27
2151,2011-04-06,12426.75,12386.66,12499.03,12347.13,182000.35,0.27,dow_jones,0.186,0.2,-0.05
2152,2011-04-05,12393.9,12402.08,12474.5,12320.34,142000.34,-0.05,dow_jones,0.33,0.133,0.19
2153,2011-04-04,12400.03,12374.6,12445.75,12331.35,114000.66,0.19,dow_jones,0.254,0.263,0.46
2154,2011-04-01,12376.72,12321.02,12454.52,12301.11,147000.6,0.46,dow_jones,0.244,0.333,-0.25
2155,2011-03-31,12319.73,12350.84,12422.96,12277.05,186000.14,-0.25,dow_jones,0.434,0.353,0.58
2156,2011-03-30,12350.61,12280.07,12413.43,12271.52,140000.34,0.58,dow_jones,0.43,0.297,0.67
2157,2011-03-29,12279.01,12193.87,12310.35,12141.65,129000.03,0.67,dow_jones,0.266,0.307,-0.19
2158,2011-03-28,12197.88,12221.19,12272.92,12197.88,123000.07,-0.19,dow_jones,0.604,0.557,0.41
2159,2011-03-25,12220.59,12170.71,12290.29,12143.62,129000.79,0.41,dow_jones,0.664,0.37,0.7
2160,2011-03-24,12170.56,12087.54,12221.08,12064.6,131000.62,0.7,dow_jones,0.802,0.637,0.56
2161,2011-03-23,12086.02,12018.4,12131.89,11936.7,133000.94,0.56,dow_jones,0.282,0.687,-0.15
2162,2011-03-22,12018.63,12036.37,12096.01,11965.38,115000.66,-0.15,dow_jones,0.082,1.2,1.5
2163,2011-03-21,12036.53,11860.11,12117.88,11860.11,143000.4,1.5,dow_jones,-0.304,0.02,0.71
2164,2011-03-18,11858.52,11777.23,11971.14,11777.23,355000.05,0.71,dow_jones,-0.346,-0.6,1.39
2165,2011-03-17,11774.59,11614.82,11842.55,11614.82,182000.26,1.39,dow_jones,-0.998,-1.207,-2.04
2166,2011-03-16,11613.3,11854.13,11862.08,11548.14,254000.07,-2.04,dow_jones,-0.592,-0.36,-1.15
2167,2011-03-15,11855.42,11988.69,11988.69,11648.5,221000.93,-1.15,dow_jones,-0.156,-0.6,-0.43
2168,2011-03-14,11993.16,12042.13,12058.44,11873.43,163000.0,-0.43,dow_jones,-0.202,-0.46,0.5
2169,2011-03-11,12044.4,11976.96,12087.01,11936.32,143000.67,0.5,dow_jones,-0.446,-0.283,-1.87
2170,2011-03-10,11984.61,12211.43,12211.43,11924.48,180000.66,-1.87,dow_jones,0.246,0.12,-0.01
2171,2011-03-09,12213.09,12211.16,12293.74,12106.68,128000.36,-0.01,dow_jones,0.262,-0.117,1.03
2172,2011-03-08,12214.38,12085.8,12276.37,12039.02,158000.61,1.03,dow_jones,-0.22,0.07,-0.66
2173,2011-03-07,12090.03,12171.09,12268.87,12025.51,176000.2,-0.66,dow_jones,0.07,0.313,-0.72
2174,2011-03-04,12169.88,12258.88,12306.26,12056.81,166000.7,-0.72,dow_jones,0.316,0.093,1.59
2175,2011-03-03,12258.2,12068.01,12317.84,12068.01,157000.84,1.59,dow_jones,-0.064,-0.173,0.07
2176,2011-03-02,12066.8,12057.34,12154.97,11970.08,147000.27,0.07,dow_jones,-0.254,-0.027,-1.38
2177,2011-03-01,12058.02,12226.57,12304.03,12036.0,183000.24,-1.38,dow_jones,-0.266,0.33,0.79
2178,2011-02-28,12226.34,12130.22,12293.47,12112.28,199000.56,0.79,dow_jones,-0.256,-0.227,0.51
2179,2011-02-25,12130.45,12060.93,12202.2,12043.83,147000.54,0.51,dow_jones,-0.258,-0.877,-0.31
2180,2011-02-24,12068.5,12104.64,12202.69,11960.62,190000.86,-0.31,dow_jones,-0.264,-0.493,-0.88
2181,2011-02-23,12105.78,12211.81,12289.84,12007.39,213000.48,-0.88,dow_jones,-0.096,-0.033,-1.44
2182,2011-02-22,12212.79,12389.74,12394.7,12142.97,201000.86,-1.44,dow_jones,0.264,0.333,0.84
2183,2011-02-18,12391.25,12318.6,12417.97,12265.16,230000.04,0.84,dow_jones,0.078,0.04,0.5
2184,2011-02-16,12288.17,12219.79,12338.43,12195.54,146000.27,0.5,dow_jones,-0.01,-0.007,-0.34
2185,2011-02-15,12226.64,12266.75,12293.47,12146.27,142000.58,-0.34,dow_jones,0.176,0.077,-0.04
2186,2011-02-14,12268.19,12266.83,12327.0,12185.21,146000.35,-0.04,dow_jones,0.298,0.11,0.36
2187,2011-02-11,12273.26,12227.78,12326.85,12138.4,184000.28,0.36,dow_jones,0.276,0.187,-0.09
2188,2011-02-10,12229.29,12239.66,12291.35,12107.4,274000.44,-0.09,dow_jones,0.328,0.407,0.06
2189,2011-02-09,12239.89,12229.59,12304.29,12135.86,162000.91,0.06,dow_jones,0.32,0.47,0.59
2190,2011-02-08,12233.15,12152.7,12258.92,12114.78,126000.65,0.59,dow_jones,0.452,0.33,0.57
2191,2011-02-07,12161.63,12092.38,12219.45,12003.34,132000.96,0.57,dow_jones,0.454,0.147,0.25
2192,2011-02-04,12092.15,12061.65,12125.38,12003.34,121000.78,0.25,dow_jones,0.126,0.48,0.17
2193,2011-02-03,12062.26,12040.68,12105.17,11957.97,143000.71,0.17,dow_jones,0.1,0.617,0.02
2194,2011-02-02,12041.97,12038.27,12104.11,11962.73,143000.44,0.02,dow_jones,0.11,0.147,1.25
2195,2011-02-01,12040.16,11892.5,12082.24,11892.5,180000.89,1.25,dow_jones,-0.146,-0.257,0.58
2196,2011-01-31,11891.93,11824.46,11951.08,11738.3,206000.58,0.58,dow_jones,-0.078,-0.427,-1.39
2197,2011-01-28,11823.7,11990.36,12047.65,11775.64,214000.17,-1.39,dow_jones,0.282,0.027,0.04
2198,2011-01-27,11989.83,11985.36,12066.72,11907.71,167000.77,0.04,dow_jones,0.27,0.32,0.07
2199,2011-01-26,11985.44,11978.85,12069.83,11903.28,168000.32,0.07,dow_jones,0.234,0.433,-0.03
2200,2011-01-25,11977.19,11979.08,12072.17,11840.05,191000.96,-0.03,dow_jones,0.326,0.437,0.92
2201,2011-01-24,11980.52,11873.5,12021.24,11826.58,184000.0,0.92,dow_jones,0.236,0.093,0.41
2202,2011-01-21,11871.84,11824.76,11960.31,11802.97,249000.48,0.41,dow_jones,0.114,0.1,-0.02
2203,2011-01-20,11822.8,11823.7,11890.15,11700.68,180000.8,-0.02,dow_jones,0.262,0.263,-0.11
2204,2011-01-19,11825.29,11834.21,11922.92,11746.36,166000.25,-0.11,dow_jones,0.344,0.233,0.43
2205,2011-01-18,11837.93,11783.82,11909.23,11740.83,203000.39,0.43,dow_jones,0.194,0.33,0.47
2206,2011-01-14,11787.38,11732.2,11827.11,11658.41,200000.77,0.47,dow_jones,0.062,0.273,-0.2
2207,2011-01-13,11731.9,11753.7,11803.19,11666.32,161000.66,-0.2,dow_jones,0.058,0.233,0.72
2208,2011-01-12,11755.44,11673.62,11814.55,11673.62,144000.96,0.72,dow_jones,-0.032,-0.07,0.3
2209,2011-01-11,11671.88,11638.51,11756.57,11601.57,157000.44,0.3,dow_jones,-0.056,-0.243,-0.32
2210,2011-01-10,11637.45,11672.34,11698.33,11545.87,150000.34,-0.32,dow_jones,0.17,-0.047,-0.19
2211,2011-01-07,11674.76,11696.86,11761.49,11578.64,188000.72,-0.19,dow_jones,0.222,0.077,-0.22
2212,2011-01-06,11697.31,11716.93,11795.78,11615.31,193000.08,-0.22,dow_jones,0.238,0.42,0.27
2213,2011-01-05,11722.89,11688.76,11775.72,11610.29,169000.99,0.27,dow_jones,0.202,0.353,0.18
2214,2011-01-04,11691.18,11670.9,11766.94,11582.99,178000.63,0.18,dow_jones,0.202,0.247,0.81
2215,2011-01-03,11670.75,11577.43,11750.9,11577.43,203000.42,0.81,dow_jones,0.008,0.007,0.07
2216,2010-12-31,11577.51,11569.33,11612.77,11515.79,93000.33,0.07,dow_jones,0.018,0.043,-0.14
2217,2010-12-30,11569.71,11585.83,11614.44,11535.5,76000.82,-0.14,dow_jones,0.092,0.037,0.09
2218,2010-12-29,11585.38,11572.74,11655.04,11557.53,77000.8,0.09,dow_jones,0.17,0.047,0.18
2219,2010-12-28,11575.54,11554.8,11624.32,11514.88,114000.1,0.18,dow_jones,0.11,0.063,-0.16
2220,2010-12-27,11555.03,11572.81,11597.41,11480.52,76000.82,-0.16,dow_jones,0.13,0.277,0.12
2221,2010-12-23,11573.49,11559.11,11615.57,11514.54,100000.84,0.12,dow_jones,0.178,0.197,0.23
2222,2010-12-22,11559.49,11532.17,11600.97,11486.23,122000.04,0.23,dow_jones,0.098,0.1,0.48
2223,2010-12-21,11533.16,11478.36,11585.83,11454.97,119000.42,0.48,dow_jones,0.086,0.06,-0.12
2224,2010-12-20,11478.13,11491.3,11561.61,11417.32,125000.36,-0.12,dow_jones,0.142,0.043,-0.06
2225,2010-12-17,11491.91,11499.02,11542.58,11421.45,358000.3,-0.06,dow_jones,0.224,0.203,0.36
2226,2010-12-16,11499.25,11457.93,11553.51,11394.88,163000.04,0.36,dow_jones,0.148,0.137,-0.17
2227,2010-12-15,11457.47,11475.64,11552.45,11416.6,189000.67,-0.17,dow_jones,0.206,0.31,0.42
2228,2010-12-14,11476.54,11429.09,11543.9,11389.32,149000.86,0.42,dow_jones,0.116,0.163,0.16
2229,2010-12-13,11428.56,11406.16,11513.7,11369.0,151000.19,0.16,dow_jones,0.05,0.15,0.35
2230,2010-12-10,11410.32,11370.44,11446.65,11326.01,151000.82,0.35,dow_jones,0.014,0.023,-0.02
2231,2010-12-09,11370.06,11370.44,11449.37,11293.77,167000.97,-0.02,dow_jones,0.208,-0.027,0.12
2232,2010-12-08,11372.48,11354.45,11441.62,11281.43,152000.51,0.12,dow_jones,0.638,-0.01,-0.03
2233,2010-12-07,11359.16,11363.85,11507.27,11327.68,175000.72,-0.03,dow_jones,0.56,0.317,-0.17
2234,2010-12-06,11362.19,11381.33,11422.66,11313.6,122000.66,-0.17,dow_jones,0.522,1.13,0.17
2235,2010-12-03,11382.09,11361.81,11408.58,11280.6,149000.44,0.17,dow_jones,0.318,0.933,0.95
2236,2010-12-02,11362.41,11255.93,11404.42,11237.2,212000.09,0.95,dow_jones,0.402,0.497,2.27
2237,2010-12-01,11255.78,11007.31,11297.52,11007.31,202000.52,2.27,dow_jones,-0.306,-0.543,-0.42
2238,2010-11-30,11006.02,11049.72,11083.18,10916.26,233000.77,-0.42,dow_jones,-0.266,0.053,-0.36
2239,2010-11-29,11052.49,11083.75,11092.49,10906.46,151000.52,-0.36,dow_jones,-0.154,-0.25,-0.85
2240,2010-11-26,11092.0,11183.5,11183.5,11046.74,68000.4,-0.85,dow_jones,0.33,-0.04,1.37
2241,2010-11-24,11187.28,11037.43,11221.11,11037.43,138000.28,1.37,dow_jones,0.028,-0.43,-1.27
2242,2010-11-23,11036.37,11177.6,11177.6,10968.78,192000.82,-1.27,dow_jones,-0.036,0.517,-0.22
2243,2010-11-22,11178.58,11201.59,11213.92,11044.39,152000.85,-0.22,dow_jones,0.024,0.543,0.2
2244,2010-11-19,11203.55,11180.77,11238.52,11096.92,219000.4,0.2,dow_jones,-0.176,-0.053,1.57
2245,2010-11-18,11181.23,11010.49,11234.74,11010.49,171000.77,1.57,dow_jones,-0.62,-0.55,-0.14
2246,2010-11-17,11007.88,11017.83,11091.69,10947.52,160000.26,-0.14,dow_jones,-0.574,-0.77,-1.59
2247,2010-11-16,11023.5,11194.7,11194.7,10949.86,254000.56,-1.59,dow_jones,-0.362,-0.457,0.08
2248,2010-11-15,11201.97,11194.02,11314.36,11149.97,155000.66,0.08,dow_jones,-0.444,-0.453,-0.8
2249,2010-11-12,11192.58,11281.28,11307.69,11114.1,217000.65,-0.8,dow_jones,-0.268,-0.363,-0.65
2250,2010-11-11,11283.1,11326.69,11350.3,11175.17,296000.66,-0.65,dow_jones,0.254,-0.257,0.09
2251,2010-11-10,11357.04,11342.81,11395.37,11239.69,164000.17,0.09,dow_jones,0.284,-0.26,-0.53
2252,2010-11-09,11346.75,11403.51,11453.01,11293.35,161000.91,-0.53,dow_jones,0.506,0.57,-0.33
2253,2010-11-08,11406.84,11439.61,11454.44,11324.27,143000.99,-0.33,dow_jones,0.584,0.76,0.08
2254,2010-11-05,11444.08,11435.3,11505.83,11336.15,211000.67,0.08,dow_jones,0.576,0.927,1.96
2255,2010-11-04,11434.84,11216.65,11481.01,11216.65,234000.68,1.96,dow_jones,0.162,0.293,0.24
2256,2010-11-03,11215.13,11184.8,11261.23,11088.74,177000.58,0.24,dow_jones,0.036,0.227,0.58
2257,2010-11-02,11188.72,11125.3,11266.26,11125.3,150000.39,0.58,dow_jones,-0.07,-0.003,0.06
2258,2010-11-01,11124.62,11120.3,11257.59,11053.29,150000.13,0.06,dow_jones,-0.026,-0.153,0.04
