,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,dax_last_5_avg,dax_last_3_avg,dax_last_1
2026,2011-10-21,5970.96,5800.06,5980.46,5769.19,176000.84,3.55,dax_index,-0.498,-0.523,-2.49
2027,2011-10-20,5766.48,5834.42,5914.87,5752.83,172000.12,-2.49,dax_index,-0.266,-0.297,0.61
2028,2011-10-19,5913.53,5909.58,5977.75,5874.85,141000.35,0.61,dax_index,0.054,-0.203,0.31
2029,2011-10-18,5877.41,5781.77,5907.46,5747.65,153000.04,0.31,dax_index,0.052,-0.75,-1.81
2030,2011-10-17,5859.43,6021.29,6081.41,5819.97,177000.5,-1.81,dax_index,1.018,0.59,0.89
2031,2011-10-14,5967.2,5934.78,6037.29,5885.39,185000.19,0.89,dax_index,0.948,0.393,-1.33
2032,2011-10-13,5914.84,5969.91,6036.02,5878.29,184000.77,-1.33,dax_index,1.844,1.843,2.21
2033,2011-10-12,5994.47,5851.1,6022.05,5798.16,183000.86,2.21,dax_index,2.384,1.287,0.3
2034,2011-10-11,5865.01,5825.91,5883.38,5773.88,139000.41,0.3,dax_index,1.728,2.237,3.02
2035,2011-10-10,5847.29,5705.4,5872.15,5652.99,147000.42,3.02,dax_index,0.668,2.867,0.54
2036,2011-10-07,5675.7,5647.66,5749.13,5606.32,166000.6,0.54,dax_index,0.072,1.693,3.15
2037,2011-10-06,5645.25,5511.56,5645.25,5465.55,210000.85,3.15,dax_index,-0.338,-0.117,4.91
2038,2011-10-05,5473.03,5341.43,5486.03,5266.14,178000.81,4.91,dax_index,-1.498,-2.567,-2.98
2039,2011-10-04,5216.71,5284.11,5288.78,5125.44,204000.74,-2.98,dax_index,0.156,-1.207,-2.28
2040,2011-10-03,5376.7,5311.93,5437.74,5289.04,132000.11,-2.28,dax_index,1.186,-0.743,-2.44
2041,2011-09-30,5502.02,5602.55,5606.56,5438.55,179000.77,-2.44,dax_index,1.8,1.833,1.1
2042,2011-09-29,5639.58,5555.07,5704.41,5533.33,182000.95,1.1,dax_index,0.588,2.423,-0.89
2043,2011-09-28,5578.42,5560.6,5700.08,5520.59,181000.76,-0.89,dax_index,0.272,2.93,5.29
2044,2011-09-27,5628.44,5502.89,5638.04,5483.23,245000.88,5.29,dax_index,-0.21,-0.487,2.87
2045,2011-09-26,5345.56,5128.56,5415.56,5118.19,211000.13,2.87,dax_index,-1.35,-2.267,0.63
2046,2011-09-23,5196.56,5227.09,5229.6,4973.92,198000.77,0.63,dax_index,-1.24,-1.517,-4.96
2047,2011-09-22,5164.21,5258.42,5289.77,5135.85,203000.15,-4.96,dax_index,0.382,-0.807,-2.47
2048,2011-09-21,5433.8,5557.07,5557.92,5417.85,149000.19,-2.47,dax_index,1.548,0.41,2.88
2049,2011-09-20,5571.68,5373.53,5577.6,5369.07,158000.69,2.88,dax_index,1.342,0.5,-2.83
2050,2011-09-19,5415.91,5447.32,5496.94,5362.01,161000.28,-2.83,dax_index,1.454,2.563,1.18
2051,2011-09-16,5573.51,5607.51,5655.95,5524.22,377000.71,1.18,dax_index,0.41,2.787,3.15
2052,2011-09-15,5508.24,5386.86,5566.58,5374.57,235000.48,3.15,dax_index,-0.21,0.98,3.36
2053,2011-09-14,5340.19,5108.1,5347.82,5105.82,231000.78,3.36,dax_index,-0.068,-1.487,1.85
2054,2011-09-13,5166.36,5153.95,5222.81,4969.84,284000.11,1.85,dax_index,-0.638,-2.087,-2.27
2055,2011-09-12,5072.33,5063.59,5126.52,4965.8,265000.14,-2.27,dax_index,-1.24,0.027,-4.04
2056,2011-09-09,5189.93,5383.63,5400.79,5174.24,229000.31,-4.04,dax_index,-1.104,1.04,0.05
2057,2011-09-08,5408.46,5410.08,5473.68,5313.78,161000.72,0.05,dax_index,-1.302,-0.737,4.07
2058,2011-09-07,5405.53,5332.52,5406.23,5276.88,180000.82,4.07,dax_index,-1.616,-3.213,-1.0
2059,2011-09-06,5193.97,5248.31,5332.11,5150.05,238000.11,-1.0,dax_index,-1.508,-3.193,-5.28
2060,2011-09-05,5246.18,5409.87,5421.11,5208.37,202000.46,-5.28,dax_index,0.026,-0.6,-3.36
2061,2011-09-02,5538.33,5623.7,5635.5,5493.31,182000.04,-3.36,dax_index,0.53,0.367,-0.94
2062,2011-09-01,5730.63,5793.1,5794.5,5639.03,188000.57,-0.94,dax_index,0.376,1.477,2.5
2063,2011-08-31,5784.85,5686.26,5869.65,5648.97,245000.79,2.5,dax_index,0.414,0.363,-0.46
2064,2011-08-30,5643.92,5713.53,5730.36,5572.65,132000.99,-0.46,dax_index,0.72,-0.053,2.39
2065,2011-08-29,5670.07,5634.06,5714.72,5587.78,99000.26,2.39,dax_index,0.22,0.047,-0.84
2066,2011-08-26,5537.48,5582.5,5588.69,5403.58,172000.5,-0.84,dax_index,-0.05,0.683,-1.71
2067,2011-08-25,5584.14,5739.86,5777.04,5451.52,225000.57,-1.71,dax_index,-0.872,1.217,2.69
2068,2011-08-24,5681.08,5579.8,5743.1,5514.15,162000.59,2.69,dax_index,-1.564,-0.41,1.07
2069,2011-08-23,5532.38,5529.26,5636.06,5452.15,186000.61,1.07,dax_index,-1.868,-2.707,-0.11
2070,2011-08-22,5473.78,5412.75,5591.35,5408.71,182000.96,-0.11,dax_index,-1.764,-2.927,-2.19
2071,2011-08-19,5480.0,5581.51,5595.15,5345.36,351000.4,-2.19,dax_index,-0.636,-2.347,-5.82
2072,2011-08-18,5602.8,5854.36,5892.57,5535.61,325000.97,-5.82,dax_index,1.184,-0.27,-0.77
2073,2011-08-17,5948.94,5910.5,6018.37,5870.17,161000.67,-0.77,dax_index,0.312,1.137,-0.45
2074,2011-08-16,5994.9,5957.94,5998.31,5849.52,166000.06,-0.45,dax_index,0.382,2.38,0.41
2075,2011-08-15,6022.24,6075.59,6106.11,6008.01,143000.25,0.41,dax_index,-0.704,0.533,3.45
2076,2011-08-12,5997.74,5775.96,6023.75,5678.62,255000.81,3.45,dax_index,-1.95,-0.65,3.28
2077,2011-08-11,5797.66,5771.21,5825.08,5487.82,358000.98,3.28,dax_index,-3.286,-3.417,-5.13
2078,2011-08-10,5613.42,6040.68,6089.08,5549.02,433000.03,-5.13,dax_index,-2.72,-2.633,-0.1
2079,2011-08-09,5917.08,5896.14,6026.27,5502.63,435000.79,-0.1,dax_index,-3.152,-3.733,-5.02
2080,2011-08-08,5923.27,6170.69,6272.94,5911.09,314000.8,-5.02,dax_index,-2.72,-2.827,-2.78
2081,2011-08-05,6236.16,6338.77,6436.66,6152.62,360000.0,-2.78,dax_index,-2.252,-2.653,-3.4
2082,2011-08-04,6414.76,6714.79,6730.43,6391.54,288000.06,-3.4,dax_index,-1.744,-2.473,-2.3
2083,2011-08-03,6640.59,6717.84,6783.07,6543.6,265000.05,-2.3,dax_index,-1.548,-1.853,-2.26
2084,2011-08-02,6796.75,6909.43,6938.34,6772.38,182000.74,-2.26,dax_index,-1.082,-1.387,-2.86
2085,2011-08-01,6953.98,7254.5,7282.01,6953.98,189000.25,-2.86,dax_index,-0.46,-0.873,-0.44
2086,2011-07-29,7158.77,7108.27,7190.91,7063.82,142000.83,-0.44,dax_index,-0.272,-0.703,-0.86
2087,2011-07-28,7190.06,7163.95,7203.01,7110.13,164000.84,-0.86,dax_index,0.09,-0.333,-1.32
2088,2011-07-27,7252.68,7315.75,7344.17,7216.58,133000.57,-1.32,dax_index,0.434,0.273,0.07
2089,2011-07-26,7349.45,7369.89,7382.8,7302.5,140000.21,0.07,dax_index,0.658,0.567,0.25
2090,2011-07-25,7344.54,7273.6,7366.78,7258.52,111000.47,0.25,dax_index,0.298,0.617,0.5
2091,2011-07-22,7326.39,7308.48,7357.25,7266.79,200000.09,0.5,dax_index,0.212,0.847,0.95
2092,2011-07-21,7290.14,7243.79,7324.79,7140.5,244000.58,0.95,dax_index,-0.124,0.013,0.4
2093,2011-07-20,7221.36,7250.18,7263.18,7166.37,171000.13,0.4,dax_index,0.058,-0.097,1.19
2094,2011-07-19,7192.67,7148.48,7236.44,7139.76,165000.01,1.19,dax_index,-0.336,-0.737,-1.55
2095,2011-07-18,7107.92,7162.82,7171.55,7089.09,168000.93,-1.55,dax_index,-0.492,0.217,0.07
2096,2011-07-15,7220.12,7188.7,7254.1,7139.68,206000.98,0.07,dax_index,-0.69,-0.067,-0.73
2097,2011-07-14,7214.74,7204.94,7267.28,7197.49,136000.79,-0.73,dax_index,-0.436,-0.6,1.31
2098,2011-07-13,7267.87,7171.47,7280.16,7163.09,154000.2,1.31,dax_index,-0.72,-1.343,-0.78
2099,2011-07-12,7174.14,7112.19,7190.47,6996.26,252000.97,-0.78,dax_index,-0.574,-0.903,-2.33
2100,2011-07-11,7230.25,7352.73,7358.5,7188.96,197000.08,-2.33,dax_index,-0.044,-0.163,-0.92
2101,2011-07-08,7402.73,7502.83,7523.53,7389.8,138000.52,-0.92,dax_index,0.258,0.127,0.54
2102,2011-07-07,7471.44,7467.82,7516.15,7442.98,127000.08,0.54,dax_index,0.376,0.053,-0.11
2103,2011-07-06,7431.19,7443.93,7450.71,7396.74,121000.35,-0.11,dax_index,0.744,0.287,-0.05
2104,2011-07-05,7439.44,7433.13,7474.93,7424.73,93000.83,-0.05,dax_index,0.93,0.68,0.32
2105,2011-07-04,7442.96,7427.14,7450.38,7416.73,84000.66,0.32,dax_index,0.828,1.15,0.59
2106,2011-07-01,7419.44,7374.49,7443.2,7357.03,141000.25,0.59,dax_index,0.632,1.247,1.13
2107,2011-06-30,7376.24,7310.34,7378.35,7285.44,116000.7,1.13,dax_index,0.052,0.807,1.73
2108,2011-06-29,7294.14,7230.95,7320.3,7230.95,148000.48,1.73,dax_index,-0.314,0.1,0.88
2109,2011-06-28,7170.43,7138.5,7187.08,7075.19,137000.24,0.88,dax_index,-0.112,-0.783,-0.19
2110,2011-06-27,7107.9,7101.15,7144.44,7079.11,149000.93,-0.19,dax_index,-0.112,-0.753,-0.39
2111,2011-06-24,7121.38,7231.73,7273.32,7099.22,167000.16,-0.39,dax_index,0.118,0.007,-1.77
2112,2011-06-23,7149.44,7225.2,7237.2,7118.52,132000.11,-1.77,dax_index,0.458,0.533,-0.1
2113,2011-06-22,7278.19,7285.93,7310.1,7262.37,123000.71,-0.1,dax_index,0.228,0.82,1.89
2114,2011-06-21,7285.51,7202.88,7285.51,7176.74,137000.26,1.89,dax_index,0.188,0.167,-0.19
2115,2011-06-20,7150.21,7078.59,7158.24,7063.86,103000.23,-0.19,dax_index,0.27,-0.187,0.76
2116,2011-06-17,7164.05,7084.27,7224.11,7037.24,370000.1,0.76,dax_index,-0.132,0.123,-0.07
2117,2011-06-16,7110.2,7062.18,7111.64,7017.98,161000.15,-0.07,dax_index,0.164,0.22,-1.25
2118,2011-06-15,7115.08,7178.05,7202.17,7093.23,123000.85,-1.25,dax_index,0.292,0.22,1.69
2119,2011-06-14,7204.79,7165.14,7231.49,7161.21,113000.23,1.69,dax_index,0.006,0.127,0.22
2120,2011-06-13,7085.14,7075.91,7123.88,7040.42,66000.73,0.22,dax_index,-0.106,-0.15,-1.25
2121,2011-06-10,7069.9,7152.55,7182.83,7050.84,136000.63,-1.25,dax_index,0.242,0.353,1.41
2122,2011-06-09,7159.66,7061.87,7183.78,7035.86,149000.28,1.41,dax_index,-0.438,-0.23,-0.61
2123,2011-06-08,7060.23,7076.31,7089.15,6991.62,145000.47,-0.61,dax_index,-0.526,0.137,0.26
2124,2011-06-07,7103.25,7094.14,7147.63,7086.9,116000.85,0.26,dax_index,-0.206,-0.613,-0.34
2125,2011-06-06,7084.57,7095.4,7124.31,7062.73,113000.84,-0.34,dax_index,-0.146,-0.85,0.49
2126,2011-06-03,7109.03,7101.48,7120.12,7021.36,162000.45,0.49,dax_index,-0.106,-0.393,-1.99
2127,2011-06-02,7074.12,7155.86,7157.59,7074.12,111000.56,-1.99,dax_index,0.134,0.257,-1.05
2128,2011-06-01,7217.43,7310.56,7314.66,7193.89,228000.39,-1.05,dax_index,0.4,0.837,1.86
2129,2011-05-31,7293.69,7240.12,7319.69,7238.77,216000.65,1.86,dax_index,0.11,-0.047,-0.04
2130,2011-05-30,7160.3,7165.0,7204.16,7146.98,98000.88,-0.04,dax_index,-0.282,0.06,0.69
2131,2011-05-27,7163.47,7205.13,7208.48,7115.48,190000.77,0.69,dax_index,-0.668,-0.033,-0.79
2132,2011-05-26,7114.09,7202.72,7217.24,7087.32,225000.57,-0.79,dax_index,-0.36,-0.437,0.28
2133,2011-05-25,7170.94,7079.25,7183.8,7071.42,240000.86,0.28,dax_index,-0.286,-0.943,0.41
2134,2011-05-24,7150.66,7129.94,7202.21,7128.04,192000.41,0.41,dax_index,-0.722,-0.83,-2.0
2135,2011-05-23,7121.52,7158.08,7166.15,7105.2,185000.38,-2.0,dax_index,-0.364,0.053,-1.24
2136,2011-05-20,7266.82,7372.18,7410.31,7228.13,286000.35,-1.24,dax_index,-0.226,-0.123,0.75
2137,2011-05-19,7358.23,7360.47,7415.65,7316.74,124000.05,0.75,dax_index,-0.512,-0.443,0.65
2138,2011-05-18,7303.53,7325.85,7340.54,7261.29,94000.21,0.65,dax_index,-0.66,-0.843,-1.77
2139,2011-05-17,7256.65,7346.81,7368.98,7253.89,117000.67,-1.77,dax_index,-0.06,-0.48,-0.21
2140,2011-05-16,7387.54,7348.12,7402.52,7284.96,154000.71,-0.21,dax_index,-0.236,-0.44,-0.55
2141,2011-05-13,7403.31,7486.2,7511.09,7391.14,136000.91,-0.55,dax_index,0.186,0.153,-0.68
2142,2011-05-12,7443.95,7438.02,7443.95,7356.76,154000.68,-0.68,dax_index,0.33,0.017,-0.09
2143,2011-05-11,7495.05,7526.56,7566.41,7469.63,118000.54,-0.09,dax_index,0.01,0.567,1.23
2144,2011-05-10,7501.52,7446.44,7533.86,7423.33,107000.86,1.23,dax_index,-0.308,0.17,-1.09
2145,2011-05-09,7410.52,7461.35,7489.09,7379.97,121000.92,-1.09,dax_index,-0.054,-0.03,1.56
2146,2011-05-06,7492.25,7391.04,7501.63,7362.55,175000.8,1.56,dax_index,-0.262,-0.67,0.04
2147,2011-05-05,7376.96,7416.38,7423.96,7291.39,194000.78,0.04,dax_index,-0.08,-0.623,-1.69
2148,2011-05-04,7373.93,7475.18,7534.26,7355.4,182000.27,-1.69,dax_index,0.39,0.113,-0.36
2149,2011-05-03,7500.7,7518.6,7523.68,7446.83,142000.24,-0.36,dax_index,0.63,0.55,0.18
2150,2011-05-02,7527.64,7570.86,7600.41,7527.64,92000.28,0.18,dax_index,0.722,0.71,0.52
2151,2011-04-29,7514.46,7475.0,7514.69,7461.53,91000.92,0.52,dax_index,1.214,0.817,0.95
2152,2011-04-28,7475.22,7450.57,7480.33,7426.62,138000.73,0.95,dax_index,1.06,0.713,0.66
2153,2011-04-27,7404.95,7374.11,7428.72,7361.24,107000.73,0.66,dax_index,0.506,1.487,0.84
2154,2011-04-26,7356.51,7288.77,7359.97,7278.52,83000.58,0.84,dax_index,0.426,1.267,0.64
2155,2011-04-21,7295.49,7294.58,7316.53,7280.1,115000.55,0.64,dax_index,0.21,0.35,2.98
2156,2011-04-20,7249.19,7137.1,7261.26,7136.74,142000.61,2.98,dax_index,-0.174,-0.497,0.18
2157,2011-04-19,7039.31,7050.85,7078.79,7027.04,130000.65,0.18,dax_index,-0.494,-0.703,-2.11
2158,2011-04-18,7026.85,7165.99,7174.75,6994.56,163000.93,-2.11,dax_index,-0.106,0.353,0.44
2159,2011-04-15,7178.29,7166.98,7193.38,7144.96,187000.05,0.44,dax_index,-0.088,-0.267,-0.44
2160,2011-04-14,7146.56,7160.99,7184.93,7099.66,134000.22,-0.44,dax_index,-0.1,-0.177,1.06
2161,2011-04-13,7177.97,7135.21,7201.12,7122.51,182000.46,1.06,dax_index,-0.202,-0.353,-1.42
2162,2011-04-12,7102.91,7131.44,7177.74,7089.17,147000.6,-1.42,dax_index,0.082,-0.047,-0.17
2163,2011-04-11,7204.86,7215.34,7224.74,7157.33,108000.14,-0.17,dax_index,0.104,0.193,0.53
