,Date,Last,Open,Max,Min,Vol_K,Var_%,Index,nasdaq_last_5_avg,nasdaq_last_3_avg,nasdaq_last_1
1963,2012-01-04,2329.71,2316.53,2333.29,2307.56,201000.4,0.33,nasdaq,0.302,0.803,1.94
1964,2012-01-03,2321.96,2323.16,2332.24,2315.28,185000.17,1.94,nasdaq,0.098,-0.223,-0.32
1965,2011-12-30,2277.83,2281.91,2289.12,2277.77,95000.98,-0.32,nasdaq,0.32,-0.037,0.79
1966,2011-12-29,2285.07,2272.56,2285.72,2264.89,91000.44,0.79,nasdaq,-0.126,0.007,-1.14
1967,2011-12-28,2267.08,2294.97,2295.17,2262.22,107000.46,-1.14,nasdaq,0.704,0.65,0.24
1968,2011-12-27,2293.12,2284.29,2301.3,2281.86,77000.34,0.24,nasdaq,0.452,0.09,0.92
1969,2011-12-23,2287.57,2274.35,2287.96,2268.24,88000.68,0.92,nasdaq,0.372,0.787,0.79
1970,2011-12-22,2266.77,2254.68,2268.59,2251.31,166000.33,0.79,nasdaq,0.158,0.183,-1.44
1971,2011-12-21,2249.03,2265.9,2267.01,2222.68,248000.15,-1.44,nasdaq,0.134,0.837,3.01
1972,2011-12-20,2281.94,2253.19,2283.45,2252.57,195000.27,3.01,nasdaq,-0.676,-0.26,-1.02
1973,2011-12-19,2215.27,2244.37,2250.27,2209.57,158000.88,-1.02,nasdaq,-0.7,-0.44,0.52
1974,2011-12-16,2238.18,2238.59,2267.55,2234.3,433000.53,0.52,nasdaq,-0.488,-0.96,-0.28
1975,2011-12-15,2226.71,2253.14,2253.21,2223.52,191000.5,-0.28,nasdaq,-0.76,-1.247,-1.56
1976,2011-12-14,2233.03,2259.84,2260.52,2219.68,203000.99,-1.56,nasdaq,-0.456,-0.2,-1.04
1977,2011-12-13,2268.37,2308.29,2316.9,2258.71,216000.78,-1.04,nasdaq,-0.294,-0.4,-1.14
1978,2011-12-12,2292.24,2295.43,2295.53,2274.15,191000.44,-1.14,nasdaq,0.15,-0.033,1.58
1979,2011-12-09,2318.68,2287.27,2325.64,2287.27,167000.27,1.58,nasdaq,-0.228,-0.637,-1.64
1980,2011-12-08,2282.59,2309.53,2324.04,2278.42,202000.22,-1.64,nasdaq,0.222,0.27,-0.04
1981,2011-12-07,2320.54,2312.55,2331.73,2292.15,191000.14,-0.04,nasdaq,0.988,0.18,-0.23
1982,2011-12-06,2321.49,2327.65,2335.79,2313.99,154000.16,-0.23,nasdaq,0.918,0.46,1.08
1983,2011-12-05,2326.95,2336.55,2343.1,2315.18,183000.41,1.08,nasdaq,1.384,1.363,-0.31
1984,2011-12-02,2302.04,2327.87,2331.12,2301.25,180000.93,-0.31,nasdaq,1.302,1.273,0.61
1985,2011-12-01,2309.2,2294.27,2314.9,2292.26,184000.77,0.61,nasdaq,0.73,2.207,3.79
1986,2011-11-30,2295.2,2270.28,2295.35,2264.72,284000.08,3.79,nasdaq,0.018,0.703,-0.58
1987,2011-11-29,2211.39,2225.12,2240.63,2205.77,175000.12,-0.58,nasdaq,-0.246,0.147,3.41
1988,2011-11-28,2224.22,2207.68,2227.81,2206.69,186000.14,3.41,nasdaq,-1.088,-0.913,-0.72
1989,2011-11-25,2150.88,2159.94,2182.28,2150.71,96000.28,-0.72,nasdaq,-1.394,-1.307,-2.25
1990,2011-11-23,2166.54,2199.46,2203.14,2166.54,203000.47,-2.25,nasdaq,-1.298,-0.823,0.23
1991,2011-11-22,2216.33,2205.31,2224.04,2191.87,207000.18,0.23,nasdaq,-1.132,-1.65,-1.9
1992,2011-11-21,2211.14,2219.88,2225.54,2188.14,230000.86,-1.9,nasdaq,-0.874,-1.607,-0.8
1993,2011-11-18,2253.95,2273.64,2274.62,2250.94,232000.17,-0.8,nasdaq,-0.336,-0.987,-2.25
1994,2011-11-17,2272.09,2320.64,2320.81,2257.92,272000.82,-2.25,nasdaq,0.096,-0.44,-1.77
1995,2011-11-16,2324.37,2345.27,2365.13,2322.05,238000.82,-1.77,nasdaq,-0.266,0.78,1.06
1996,2011-11-15,2366.24,2334.24,2375.1,2331.75,199000.64,1.06,nasdaq,-0.234,0.397,-0.61
1997,2011-11-14,2341.32,2350.91,2362.46,2333.55,154000.32,-0.61,nasdaq,0.012,-0.593,1.89
1998,2011-11-11,2355.78,2336.44,2363.12,2330.63,181000.7,1.89,nasdaq,-0.462,-0.817,-0.09
1999,2011-11-10,2312.07,2338.6,2338.91,2290.53,244000.36,-0.09,nasdaq,-0.018,-0.58,-3.58
2000,2011-11-09,2314.1,2346.74,2354.9,2307.78,263000.86,-3.58,nasdaq,0.872,0.453,1.22
2001,2011-11-08,2400.01,2386.19,2402.51,2362.23,204000.01,1.22,nasdaq,0.106,0.757,0.62
2002,2011-11-07,2371.04,2353.82,2372.72,2329.68,184000.05,0.62,nasdaq,-0.362,0.84,-0.48
2003,2011-11-04,2356.32,2353.51,2364.37,2331.46,188000.82,-0.48,nasdaq,-0.254,0.13,2.13
2004,2011-11-03,2367.71,2340.14,2369.77,2311.2,241000.59,2.13,nasdaq,-0.122,-1.153,0.87
2005,2011-11-02,2318.32,2321.9,2329.06,2298.71,232000.56,0.87,nasdaq,-0.306,-1.423,-2.61
2006,2011-11-01,2298.37,2301.11,2321.36,2287.74,277000.89,-2.61,nasdaq,-0.192,0.377,-1.72
2007,2011-10-31,2360.08,2376.99,2389.29,2359.85,228000.78,-1.72,nasdaq,0.568,0.933,0.06
2008,2011-10-28,2401.29,2386.02,2404.8,2384.97,210000.07,0.06,nasdaq,0.814,0.233,2.79
2009,2011-10-27,2399.83,2390.69,2412.52,2365.91,301000.72,2.79,nasdaq,0.166,-0.003,-0.05
2010,2011-10-26,2334.79,2349.85,2355.02,2291.78,269000.14,-0.05,nasdaq,-0.23,0.443,-2.04
2011,2011-10-25,2335.87,2375.49,2375.53,2332.18,220000.4,-2.04,nasdaq,0.44,0.973,2.08
2012,2011-10-24,2384.42,2341.71,2389.91,2341.15,198000.66,2.08,nasdaq,-0.292,-0.397,1.29
2013,2011-10-21,2335.93,2332.21,2349.79,2314.77,280000.79,1.29,nasdaq,-0.162,-0.39,-0.45
2014,2011-10-20,2306.29,2317.34,2317.34,2274.49,246000.27,-0.45,nasdaq,0.098,-0.767,-2.03
2015,2011-10-19,2316.81,2348.52,2357.55,2310.65,235000.25,-2.03,nasdaq,0.61,0.557,1.31
2016,2011-10-18,2364.87,2331.98,2375.26,2309.88,239000.11,1.31,nasdaq,0.49,0.403,-1.58
2017,2011-10-17,2334.38,2359.53,2367.21,2322.53,187000.44,-1.58,nasdaq,1.496,1.107,1.94
2018,2011-10-14,2371.94,2360.0,2371.94,2344.74,183000.11,1.94,nasdaq,0.97,0.697,0.85
2019,2011-10-13,2326.88,2300.86,2330.64,2299.73,199000.2,0.85,nasdaq,1.122,1.563,0.53
2020,2011-10-12,2307.18,2316.76,2331.91,2305.31,219000.78,0.53,nasdaq,1.52,1.157,0.71
2021,2011-10-11,2294.92,2272.64,2300.7,2269.54,185000.31,0.71,nasdaq,1.802,1.457,3.45
2022,2011-10-10,2278.65,2241.17,2278.74,2237.48,179000.01,3.45,nasdaq,0.606,1.147,-0.69
2023,2011-10-07,2202.76,2217.51,2227.38,2190.26,236000.31,-0.69,nasdaq,0.212,2.083,1.61
2024,2011-10-06,2217.99,2181.58,2218.3,2169.57,245000.65,1.61,nasdaq,-0.318,0.703,2.52
2025,2011-10-05,2182.77,2121.03,2187.56,2106.62,316000.25,2.52,nasdaq,-1.112,-1.023,2.12
2026,2011-10-04,2129.21,2064.01,2131.31,2042.9,342000.88,2.12,nasdaq,-1.364,-2.077,-2.53
2027,2011-10-03,2085.04,2128.02,2153.95,2084.3,306000.98,-2.53,nasdaq,-0.61,-1.717,-2.66
2028,2011-09-30,2139.18,2167.24,2185.61,2139.17,273000.31,-2.66,nasdaq,0.126,-0.543,-1.04
2029,2011-09-29,2197.68,2255.55,2258.96,2160.2,284000.76,-1.04,nasdaq,-0.318,0.217,-1.45
2030,2011-09-28,2220.84,2266.29,2281.09,2218.77,226000.61,-1.45,nasdaq,-0.356,1.04,0.86
2031,2011-09-27,2253.55,2270.69,2290.71,2241.75,262000.74,0.86,nasdaq,-0.64,-0.333,1.24
2032,2011-09-26,2234.28,2216.66,2237.13,2170.14,257000.66,1.24,nasdaq,-0.864,-1.293,1.02
2033,2011-09-23,2206.86,2165.75,2216.75,2165.62,268000.46,1.02,nasdaq,-0.898,-1.82,-3.26
2034,2011-09-22,2184.59,2196.63,2219.72,2151.48,374000.25,-3.26,nasdaq,0.054,-0.693,-1.64
2035,2011-09-21,2258.3,2308.41,2321.22,2257.55,285000.17,-1.64,nasdaq,0.672,0.137,-0.56
2036,2011-09-20,2295.89,2318.55,2337.7,2293.06,227000.51,-0.56,nasdaq,1.046,0.823,0.12
2037,2011-09-19,2308.76,2277.64,2319.73,2260.24,226000.97,0.12,nasdaq,1.282,1.267,0.85
2038,2011-09-16,2306.09,2284.28,2308.96,2283.43,471000.69,0.85,nasdaq,0.654,1.42,1.5
2039,2011-09-15,2286.56,2273.22,2289.69,2254.47,263000.28,1.5,nasdaq,0.268,1.353,1.45
2040,2011-09-14,2252.75,2233.66,2277.92,2210.63,299000.94,1.45,nasdaq,0.496,0.107,1.31
2041,2011-09-13,2220.58,2197.66,2225.4,2189.83,242000.08,1.31,nasdaq,0.232,-0.473,1.3
2042,2011-09-12,2191.84,2145.78,2192.28,2139.58,237000.4,1.3,nasdaq,-0.49,-0.043,-2.29
2043,2011-09-09,2163.66,2197.72,2206.49,2151.35,278000.7,-2.29,nasdaq,-0.228,0.717,-0.43
2044,2011-09-08,2214.29,2212.71,2244.51,2206.79,247000.7,-0.43,nasdaq,-0.112,0.09,2.59
2045,2011-09-07,2223.75,2198.61,2223.8,2193.83,232000.23,2.59,nasdaq,-0.506,-1.1,-0.01
2046,2011-09-06,2167.6,2116.48,2171.39,2112.84,229000.77,-0.01,nasdaq,0.07,-1.047,-2.31
2047,2011-09-02,2167.83,2178.11,2189.76,2156.99,190000.13,-2.31,nasdaq,1.042,-0.07,-0.98
2048,2011-09-01,2219.05,2245.01,2263.94,2217.02,205000.24,-0.98,nasdaq,0.894,1.213,0.15
2049,2011-08-31,2241.01,2248.19,2268.07,2222.48,239000.68,0.15,nasdaq,1.012,2.013,0.62
2050,2011-08-30,2237.69,2212.07,2250.1,2202.45,223000.95,0.62,nasdaq,1.714,1.233,2.87
2051,2011-08-29,2223.96,2188.67,2224.5,2187.72,185000.75,2.87,nasdaq,1.204,0.523,2.55
2052,2011-08-26,2161.97,2101.91,2169.41,2082.04,251000.78,2.55,nasdaq,0.358,1.05,-1.72
2053,2011-08-25,2108.21,2141.86,2153.71,2102.5,220000.26,-1.72,nasdaq,-0.294,1.73,0.74
2054,2011-08-24,2145.04,2121.52,2148.22,2105.31,225000.57,0.74,nasdaq,-0.558,0.923,4.13
2055,2011-08-23,2129.27,2059.03,2129.27,2050.19,237000.22,4.13,nasdaq,-1.564,-2.113,0.32
2056,2011-08-22,2044.73,2084.27,2084.83,2038.14,231000.82,0.32,nasdaq,-1.334,-2.413,-1.68
2057,2011-08-19,2038.22,2053.01,2102.88,2035.3,340000.93,-1.68,nasdaq,-0.86,-2.153,-4.98
2058,2011-08-18,2073.03,2116.79,2118.61,2055.18,341000.09,-4.98,nasdaq,1.042,-0.003,-0.58
2059,2011-08-17,2181.62,2193.3,2214.26,2158.95,229000.7,-0.58,nasdaq,0.346,0.42,-0.9
2060,2011-08-16,2194.27,2190.14,2211.9,2165.04,237000.49,-0.9,nasdaq,1.502,2.23,1.47
2061,2011-08-15,2214.12,2189.49,2214.12,2180.86,215000.22,1.47,nasdaq,-0.014,0.387,0.69
2062,2011-08-12,2182.05,2176.54,2195.25,2154.86,274000.45,0.69,nasdaq,-0.268,1.783,4.53
2063,2011-08-11,2167.07,2108.92,2187.48,2091.91,420000.3,4.53,nasdaq,-2.088,-1.763,-4.06
2064,2011-08-10,2073.09,2110.14,2142.31,2070.24,457000.52,-4.06,nasdaq,-1.102,-0.603,4.88
2065,2011-08-09,2160.79,2095.99,2161.75,2034.92,486000.74,4.88,nasdaq,-2.598,-3.753,-6.11
2066,2011-08-08,2060.29,2127.87,2162.78,2060.29,487000.23,-6.11,nasdaq,-1.45,-1.427,-0.58
2067,2011-08-05,2194.38,2227.49,2240.68,2131.52,464000.34,-0.58,nasdaq,-1.41,-2.1,-4.57
2068,2011-08-04,2207.2,2275.3,2284.3,2207.05,367000.16,-4.57,nasdaq,-0.458,-0.7,0.87
2069,2011-08-03,2312.78,2294.94,2316.73,2254.91,290000.57,0.87,nasdaq,-1.144,-1.117,-2.6
2070,2011-08-02,2292.85,2340.73,2352.48,2291.37,257000.52,-2.6,nasdaq,-0.58,-0.187,-0.37
2071,2011-08-01,2354.05,2391.42,2396.5,2325.17,240000.45,-0.37,nasdaq,-0.55,-0.917,-0.38
2072,2011-07-29,2362.81,2349.3,2388.24,2341.82,276000.25,-0.38,nasdaq,-0.264,-0.717,0.19
2073,2011-07-28,2371.77,2367.44,2401.25,2359.87,222000.93,0.19,nasdaq,-0.164,-0.853,-2.56
2074,2011-07-27,2367.16,2414.36,2416.22,2362.12,265000.11,-2.56,nasdaq,0.262,0.35,0.22
2075,2011-07-26,2429.45,2423.16,2438.44,2418.52,198000.71,0.22,nasdaq,0.68,0.507,-0.22
2076,2011-07-25,2424.15,2408.65,2437.42,2406.17,177000.4,-0.22,nasdaq,0.616,0.437,1.05
2077,2011-07-22,2429.5,2403.2,2432.84,2402.06,185000.22,1.05,nasdaq,0.678,0.857,0.69
2078,2011-07-21,2404.24,2389.56,2417.13,2377.82,269000.16,0.69,nasdaq,0.308,0.447,-0.43
2079,2011-07-20,2387.8,2411.71,2412.39,2384.5,210000.86,-0.43,nasdaq,0.468,1.043,2.31
2080,2011-07-19,2398.17,2367.81,2400.58,2367.81,213000.0,2.31,nasdaq,-0.148,-0.113,-0.54
2081,2011-07-18,2344.01,2346.53,2354.56,2322.62,201000.84,-0.54,nasdaq,-0.404,0.19,1.36
2082,2011-07-15,2356.67,2351.81,2357.36,2336.13,246000.35,1.36,nasdaq,-0.734,-0.52,-1.16
2083,2011-07-14,2325.06,2358.89,2370.72,2318.2,230000.01,-1.16,nasdaq,-0.214,-0.74,0.37
2084,2011-07-13,2352.43,2360.43,2377.34,2345.8,217000.27,0.37,nasdaq,-0.226,-0.96,-0.77
2085,2011-07-12,2343.79,2362.19,2366.35,2342.13,246000.61,-0.77,nasdaq,0.012,-0.223,-1.82
2086,2011-07-11,2362.0,2380.56,2392.09,2354.12,191000.32,-1.82,nasdaq,0.688,0.487,-0.29
2087,2011-07-08,2405.89,2390.16,2405.92,2379.14,182000.85,-0.29,nasdaq,1.014,0.723,1.44
2088,2011-07-07,2412.89,2396.64,2418.99,2394.55,198000.3,1.44,nasdaq,0.802,0.763,0.31
2089,2011-07-06,2378.58,2368.75,2383.77,2361.47,178000.09,0.31,nasdaq,1.038,1.107,0.42
2090,2011-07-05,2371.21,2363.08,2374.41,2357.31,169000.47,0.42,nasdaq,1.272,1.093,1.56
2091,2011-07-01,2361.39,2326.16,2363.36,2320.57,179000.0,1.56,nasdaq,0.624,1.07,1.34
2092,2011-06-30,2325.07,2303.0,2327.36,2302.67,209000.6,1.34,nasdaq,0.528,1.153,0.38
2093,2011-06-29,2294.43,2290.5,2299.32,2278.85,206000.99,0.38,nasdaq,0.31,0.467,1.49
2094,2011-06-28,2285.75,2256.52,2286.92,2254.94,178000.38,1.49,nasdaq,0.442,0.257,1.59
2095,2011-06-27,2252.24,2217.63,2263.21,2215.14,210000.67,1.59,nasdaq,0.228,-0.51,-1.68
2096,2011-06-24,2217.06,2245.49,2246.96,2213.1,373000.11,-1.68,nasdaq,0.5,0.767,0.86
2097,2011-06-23,2255.05,2210.49,2256.7,2204.47,270000.91,0.86,nasdaq,0.246,0.653,-0.71
2098,2011-06-22,2235.75,2243.21,2254.64,2234.83,191000.83,-0.71,nasdaq,0.02,0.783,2.15
2099,2011-06-21,2251.82,2210.97,2253.27,2203.71,212000.51,2.15,nasdaq,-0.158,-0.07,0.52
2100,2011-06-20,2204.36,2187.21,2210.64,2186.77,197000.82,0.52,nasdaq,-0.252,-0.857,-0.32
2101,2011-06-17,2192.96,2220.04,2222.51,2186.78,431000.05,-0.32,nasdaq,-0.504,-0.33,-0.41
2102,2011-06-16,2199.93,2209.75,2216.74,2180.94,250000.52,-0.41,nasdaq,-0.388,-0.177,-1.84
2103,2011-06-15,2209.01,2229.81,2243.22,2204.15,244000.21,-1.84,nasdaq,-0.162,-0.09,1.26
2104,2011-06-14,2250.34,2240.39,2256.46,2240.39,201000.52,1.26,nasdaq,-0.462,-0.453,0.05
2105,2011-06-13,2222.28,2225.21,2234.22,2214.37,197000.68,0.05,nasdaq,-0.628,-0.707,-1.58
2106,2011-06-10,2221.09,2249.4,2250.89,2220.83,226000.95,-1.58,nasdaq,-0.608,-0.26,0.17
2107,2011-06-09,2256.65,2253.23,2267.76,2246.49,197000.97,0.17,nasdaq,-0.606,-0.577,-0.71
2108,2011-06-08,2252.89,2264.4,2268.0,2246.62,226000.36,-0.71,nasdaq,-0.886,-0.833,-0.24
2109,2011-06-07,2268.96,2279.55,2288.76,2268.06,228000.94,-0.24,nasdaq,-0.526,-0.693,-0.78
2110,2011-06-06,2274.48,2288.61,2299.4,2273.24,222000.45,-0.78,nasdaq,-0.282,-1.137,-1.48
2111,2011-06-03,2292.31,2301.4,2317.93,2289.41,223000.42,-1.48,nasdaq,0.144,-0.123,0.18
2112,2011-06-02,2326.7,2325.56,2335.66,2314.69,217000.99,0.18,nasdaq,0.172,-0.037,-2.11
2113,2011-06-01,2322.48,2368.29,2373.82,2321.0,272000.45,-2.11,nasdaq,0.48,0.883,1.56
2114,2011-05-31,2372.54,2359.05,2372.54,2347.23,273000.75,1.56,nasdaq,-0.126,0.47,0.44
2115,2011-05-27,2336.09,2328.65,2339.1,2327.32,189000.65,0.44,nasdaq,-0.368,0.133,0.65
2116,2011-05-26,2325.93,2306.44,2332.02,2306.11,219000.71,0.65,nasdaq,-0.442,-0.573,0.32
2117,2011-05-25,2310.95,2299.49,2321.51,2298.72,198000.4,0.32,nasdaq,-0.34,-0.937,-0.57
2118,2011-05-24,2303.55,2321.59,2322.63,2302.36,184000.2,-0.57,nasdaq,-0.178,-0.653,-1.47
2119,2011-05-23,2316.78,2318.16,2325.86,2306.43,207000.42,-1.47,nasdaq,-0.232,0.113,-0.77
2120,2011-05-20,2351.43,2365.49,2368.99,2348.73,213000.1,-0.77,nasdaq,-0.316,0.45,0.28
2121,2011-05-19,2369.67,2369.06,2374.22,2355.4,209000.8,0.28,nasdaq,-0.248,-0.223,0.83
2122,2011-05-18,2362.95,2340.69,2366.4,2337.48,244000.12,0.83,nasdaq,-0.566,-0.897,0.24
2123,2011-05-17,2343.51,2325.86,2343.73,2320.33,269000.72,0.24,nasdaq,-0.444,-0.77,-1.74
2124,2011-05-16,2337.85,2368.47,2375.36,2332.84,259000.61,-1.74,nasdaq,-0.03,-0.443,-1.19
2125,2011-05-13,2379.24,2403.06,2406.01,2378.76,255000.58,-1.19,nasdaq,0.276,0.237,0.62
2126,2011-05-12,2407.89,2384.14,2410.45,2372.19,292000.14,0.62,nasdaq,0.048,0.14,-0.76
2127,2011-05-11,2393.08,2408.15,2415.9,2377.43,288000.81,-0.76,nasdaq,0.156,0.507,0.85
2128,2011-05-10,2411.35,2397.2,2414.58,2394.84,212000.5,0.85,nasdaq,-0.11,0.05,0.33
2129,2011-05-09,2390.97,2384.2,2399.68,2376.96,187000.48,0.33,nasdaq,-0.174,-0.133,0.34
2130,2011-05-06,2383.18,2395.92,2411.63,2376.15,230000.18,0.34,nasdaq,-0.29,-0.407,-0.52
2131,2011-05-05,2375.21,2376.46,2402.05,2366.73,256000.55,-0.52,nasdaq,-0.216,-0.23,-0.22
2132,2011-05-04,2387.51,2392.16,2398.46,2367.68,264000.65,-0.22,nasdaq,-0.026,-0.237,-0.48
2133,2011-05-03,2392.8,2401.8,2404.12,2377.33,228000.21,-0.48,nasdaq,0.174,-0.127,0.01
2134,2011-05-02,2404.24,2410.24,2417.83,2397.48,226000.46,0.01,nasdaq,0.226,0.113,-0.24
2135,2011-04-29,2404.08,2405.05,2415.56,2403.25,615000.0,-0.24,nasdaq,0.44,0.367,-0.15
2136,2011-04-28,2409.9,2404.96,2411.98,2398.93,238000.26,-0.15,nasdaq,0.912,0.507,0.73
2137,2011-04-27,2413.59,2402.45,2415.85,2390.46,221000.78,0.73,nasdaq,0.892,0.54,0.52
2138,2011-04-26,2396.03,2389.24,2405.23,2384.8,235000.32,0.52,nasdaq,0.656,1.103,0.27
2139,2011-04-25,2383.72,2377.91,2385.03,2375.12,166000.0,0.27,nasdaq,0.57,1.223,0.83
2140,2011-04-21,2377.3,2381.2,2381.2,2370.28,211000.94,0.83,nasdaq,0.358,0.727,2.21
2141,2011-04-20,2357.76,2344.21,2360.69,2344.21,250000.71,2.21,nasdaq,0.076,-0.063,0.63
2142,2011-04-19,2306.77,2297.0,2306.77,2286.59,190000.7,0.63,nasdaq,-0.19,-0.35,-0.66
2143,2011-04-18,2292.34,2281.92,2293.08,2254.88,205000.4,-0.66,nasdaq,-0.116,0.137,-0.16
2144,2011-04-15,2307.58,2304.46,2316.82,2293.53,259000.64,-0.16,nasdaq,-0.184,-0.043,-0.23
2145,2011-04-14,2311.25,2301.27,2315.22,2291.79,186000.65,-0.23,nasdaq,-0.134,-0.063,0.8
2146,2011-04-13,2316.63,2312.8,2322.6,2298.82,178000.07,0.8,nasdaq,-0.256,-0.497,-0.7
2147,2011-04-12,2298.3,2302.89,2308.2,2288.68,171000.15,-0.7,nasdaq,-0.174,-0.257,-0.29
2148,2011-04-11,2314.5,2330.26,2333.98,2305.53,165000.11,-0.29,nasdaq,-0.188,-0.097,-0.5
2149,2011-04-08,2321.18,2342.74,2345.41,2313.33,181000.43,-0.5,nasdaq,-0.054,-0.027,0.02
2150,2011-04-07,2332.88,2331.74,2346.86,2315.83,206000.23,0.02,nasdaq,-0.036,-0.153,0.19
2151,2011-04-06,2332.34,2343.37,2352.25,2320.32,213000.27,0.19,nasdaq,0.02,-0.16,-0.29
2152,2011-04-05,2327.87,2330.12,2342.34,2323.41,205000.09,-0.29,nasdaq,0.272,-0.027,-0.36
2153,2011-04-04,2334.54,2347.71,2350.34,2324.02,169000.17,-0.36,nasdaq,0.23,0.25,0.17
2154,2011-04-01,2342.92,2352.47,2359.16,2334.95,253000.16,0.17,nasdaq,0.232,0.517,0.11
2155,2011-03-31,2338.99,2332.74,2342.24,2329.62,210000.43,0.11,nasdaq,0.576,0.29,0.47
2156,2011-03-30,2336.52,2338.41,2340.39,2326.79,178000.96,0.47,nasdaq,0.594,0.193,0.97
2157,2011-03-29,2325.54,2299.27,2325.54,2291.78,161000.21,0.97,nasdaq,0.358,0.48,-0.57
2158,2011-03-28,2303.1,2325.13,2326.12,2303.06,168000.24,-0.57,nasdaq,0.846,0.857,0.18
2159,2011-03-25,2316.36,2319.07,2331.63,2314.02,203000.21,0.18,nasdaq,0.772,0.727,1.83
2160,2011-03-24,2312.09,2287.01,2315.56,2275.65,211000.66,1.83,nasdaq,0.608,0.74,0.56
2161,2011-03-23,2270.5,2251.49,2276.62,2234.94,189000.31,0.56,nasdaq,-0.006,0.49,-0.21
2162,2011-03-22,2257.96,2264.07,2266.09,2253.08,159000.51,-0.21,nasdaq,-0.236,0.897,1.87
2163,2011-03-21,2262.7,2250.89,2273.11,2249.46,177000.24,1.87,nasdaq,-0.684,-0.563,-0.19
2164,2011-03-18,2221.07,2249.18,2249.39,2217.95,397000.97,-0.19,nasdaq,-0.514,-0.953,1.01
2165,2011-03-17,2225.24,2238.85,2247.93,2223.13,230000.11,1.01,nasdaq,-1.046,-1.413,-2.51
2166,2011-03-16,2202.97,2240.83,2252.13,2188.92,324000.39,-2.51,nasdaq,-0.672,-0.357,-1.36
2167,2011-03-15,2259.62,2218.3,2271.58,2217.43,277000.75,-1.36,nasdaq,-0.318,-0.453,-0.37
2168,2011-03-14,2290.72,2286.77,2302.92,2274.08,189000.32,-0.37,nasdaq,-0.514,-0.543,0.66
2169,2011-03-11,2299.26,2275.29,2305.97,2275.07,201000.75,0.66,nasdaq,-0.746,-0.627,-1.65
2170,2011-03-10,2284.29,2295.09,2300.53,2276.12,260000.18,-1.65,nasdaq,-0.03,-0.527,-0.64
2171,2011-03-09,2322.69,2328.8,2330.68,2309.28,200000.99,-0.64,nasdaq,0.198,-0.48,0.41
2172,2011-03-08,2337.55,2325.13,2347.51,2310.96,189000.35,0.41,nasdaq,-0.188,0.027,-1.35
2173,2011-03-07,2328.07,2367.92,2370.91,2307.39,243000.47,-1.35,nasdaq,0.122,0.643,-0.5
2174,2011-03-04,2359.96,2370.34,2371.23,2344.62,200000.99,-0.5,nasdaq,0.508,0.303,1.93
2175,2011-03-03,2371.76,2350.52,2375.67,2350.18,202000.53,1.93,nasdaq,0.23,-0.273,0.5
2176,2011-03-02,2326.77,2314.28,2340.8,2311.99,207000.31,0.5,nasdaq,-0.058,0.037,-1.52
2177,2011-03-01,2315.26,2359.78,2359.98,2308.05,231000.54,-1.52,nasdaq,-0.336,0.723,0.2
2178,2011-02-28,2350.99,2354.87,2362.79,2338.21,243000.06,0.2,nasdaq,-0.418,0.343,1.43
2179,2011-02-25,2346.29,2326.13,2349.51,2325.71,199000.96,1.43,nasdaq,-0.708,-1.103,0.54
2180,2011-02-24,2313.31,2306.94,2321.2,2285.44,236000.71,0.54,nasdaq,-0.682,-1.353,-0.94
2181,2011-02-23,2300.94,2321.44,2329.13,2284.65,269000.34,-0.94,nasdaq,-0.524,-1.047,-2.91
2182,2011-02-22,2322.86,2353.81,2366.43,2318.4,248000.33,-2.91,nasdaq,0.112,0.147,-0.21
2183,2011-02-18,2392.47,2396.75,2400.47,2382.39,264000.22,-0.21,nasdaq,0.28,0.167,-0.02
2184,2011-02-17,2397.57,2384.69,2400.89,2384.22,205000.38,-0.02,nasdaq,0.312,0.263,0.67
2185,2011-02-16,2397.94,2389.51,2403.52,2387.66,249000.79,0.67,nasdaq,0.156,0.25,-0.15
2186,2011-02-15,2381.92,2380.16,2384.81,2371.19,198000.52,-0.15,nasdaq,0.308,0.347,0.27
2187,2011-02-14,2385.6,2379.52,2388.63,2378.16,205000.52,0.27,nasdaq,0.348,0.22,0.63
2188,2011-02-11,2379.15,2357.77,2381.4,2353.28,230000.91,0.63,nasdaq,0.352,0.213,0.14
2189,2011-02-10,2364.35,2343.79,2366.28,2341.81,345000.82,0.14,nasdaq,0.342,0.323,-0.11
2190,2011-02-09,2360.95,2359.81,2367.19,2352.46,209000.02,-0.11,nasdaq,0.33,0.577,0.61
2191,2011-02-08,2363.61,2348.53,2363.76,2344.86,175000.47,0.61,nasdaq,0.586,0.403,0.47
2192,2011-02-07,2349.2,2340.44,2360.82,2338.87,171000.66,0.47,nasdaq,0.592,0.19,0.65
2193,2011-02-04,2338.2,2324.18,2338.66,2318.27,182000.49,0.65,nasdaq,-0.05,0.603,0.09
2194,2011-02-03,2323.07,2316.67,2327.24,2297.79,191000.23,0.09,nasdaq,0.07,0.74,-0.17
2195,2011-02-02,2321.09,2317.89,2328.8,2316.22,192000.25,-0.17,nasdaq,0.192,-0.057,1.89
2196,2011-02-01,2324.95,2298.37,2329.34,2296.74,213000.05,1.89,nasdaq,-0.154,-0.457,0.5
2197,2011-01-31,2281.91,2274.22,2287.5,2258.05,224000.03,0.5,nasdaq,0.028,-0.477,-2.56
2198,2011-01-28,2270.51,2330.07,2330.07,2260.6,265000.48,-2.56,nasdaq,0.384,0.43,0.69
