Date,Last,Open,Max,Min,Vol_K,Var_%,Index
2014-07-30,3976.07,3982.1,3989.0,3960.29,164000.97,0.43,nasdaq
2014-07-29,3959.03,3974.05,3983.42,3957.22,158000.03,-0.21,nasdaq
2014-07-28,3967.24,3966.31,3977.0,3936.72,156000.43,0.05,nasdaq
2014-07-25,3965.16,3959.35,3970.44,3945.05,162000.74,-0.45,nasdaq
2014-07-24,3983.19,3994.18,3997.5,3975.66,186000.4,-0.08,nasdaq
2014-07-23,3986.19,3974.66,3990.64,3967.96,185000.57,0.62,nasdaq
2014-07-22,3961.62,3950.83,3966.1,3949.09,142000.21,0.7,nasdaq
2014-07-21,3934.14,3933.11,3941.93,3917.74,129000.99,-0.15,nasdaq
2014-07-18,3939.89,3899.38,3942.15,3894.56,202000.78,1.6,nasdaq
2014-07-17,3878.01,3921.87,3933.88,3866.22,203000.44,-1.38,nasdaq
2014-07-16,3932.33,3943.6,3947.49,3927.01,205000.59,0.46,nasdaq
2014-07-15,3914.45,3934.79,3940.55,3887.5,164000.86,-0.38,nasdaq
2014-07-14,3929.46,3923.6,3937.72,3916.53,123000.87,0.64,nasdaq
2014-07-11,3904.58,3888.76,3905.4,3879.4,122000.98,0.63,nasdaq
